Entry	Entry name	Status	Protein names	Gene names	Organism	Length
O84727	GPMA_CHLTR	reviewed	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	gpmA pgm CT_722	Chlamydia trachomatis (strain D/UW-3/Cx)	226
O84641	GREA_CHLTR	reviewed	Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA CT_636	Chlamydia trachomatis (strain D/UW-3/Cx)	715
B0B7W5	GRPE_CHLT2	reviewed	Protein GrpE (HSP-70 cofactor)	grpE CTL0651	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	190
Q3KLV8	GRPE_CHLTA	reviewed	Protein GrpE (HSP-70 cofactor)	grpE CTA_0430	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	190
B0BC30	GRPE_CHLTB	reviewed	Protein GrpE (HSP-70 cofactor)	grpE CTLon_0648	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	190
P36424	GRPE_CHLTR	reviewed	Protein GrpE (HSP-70 cofactor)	grpE CT_395	Chlamydia trachomatis (strain D/UW-3/Cx)	190
B0B9W0	GSA_CHLT2	reviewed	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL CTL0462	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	422
Q3KMF2	GSA_CHLTA	reviewed	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL CTA_0230	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	422
B0BBJ0	GSA_CHLTB	reviewed	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL CTLon_0457	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	422
O84212	GSA_CHLTR	reviewed	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL CT_210	Chlamydia trachomatis (strain D/UW-3/Cx)	422
O84192	GYRA_CHLTR	reviewed	DNA gyrase subunit A (EC 5.99.1.3)	gyrA CT_189	Chlamydia trachomatis (strain D/UW-3/Cx)	836
O84193	GYRB_CHLTR	reviewed	DNA gyrase subunit B (EC 5.99.1.3)	gyrB CT_190	Chlamydia trachomatis (strain D/UW-3/Cx)	804
Q06280	HC2D_CHLTR	reviewed	Histone-like protein HC2	hctB CT_046	Chlamydia trachomatis (strain D/UW-3/Cx)	201
B0B8W9	HCT1_CHLT2	reviewed	Histone H1-like protein Hc1 (18 kDa histone analog)	hctA CTL0112	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	125
P0CE15	HCT1_CHLTR	reviewed	Histone H1-like protein Hc1 (18 kDa histone analog)	hctA CT_743	Chlamydia trachomatis (strain D/UW-3/Cx)	125
Q46397	HCT2_CHLT2	reviewed	Histone H1-like protein HC2 (HC2 nucleoprotein)	hctB hct2 CTL0302	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	221
B0B8N8	HEM1_CHLT2	reviewed	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	hemA CTL0031	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	335
Q3KL32	HEM1_CHLTA	reviewed	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	hemA CTA_0719	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	335
B0BAB7	HEM1_CHLTB	reviewed	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	hemA CTLon_0031	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	335
O84669	HEM1_CHLTR	reviewed	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	hemA CT_662	Chlamydia trachomatis (strain D/UW-3/Cx)	335
O84638	HEM2_CHLTR	reviewed	Delta-aminolevulinic acid dehydratase (ALAD) (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)	hemB CT_633	Chlamydia trachomatis (strain D/UW-3/Cx)	338
O84301	HEM3_CHLTR	reviewed	Probable porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	hemC CT_299	Chlamydia trachomatis (strain D/UW-3/Cx)	241
B0B858	HEMH_CHLT2	reviewed	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	hemH CTL0746	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	314
Q3KLL2	HEMH_CHLTA	reviewed	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	hemH CTA_0532	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	314
B0BCC3	HEMH_CHLTB	reviewed	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	hemH CTLon_0741	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	314
O84492	HEMH_CHLTR	reviewed	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	hemH CT_485	Chlamydia trachomatis (strain D/UW-3/Cx)	314
B0B7W4	HRCA_CHLT2	reviewed	Heat-inducible transcription repressor HrcA	hrcA CTL0650	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	392
Q3KLV9	HRCA_CHLTA	reviewed	Heat-inducible transcription repressor HrcA	hrcA CTA_0429	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	392
B0BC29	HRCA_CHLTB	reviewed	Heat-inducible transcription repressor HrcA	hrcA CTLon_0647	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	392
P36426	HRCA_CHLTR	reviewed	Heat-inducible transcription repressor HrcA	hrcA CT_394	Chlamydia trachomatis (strain D/UW-3/Cx)	392
Q3KM39	IF1_CHLTA	reviewed	Translation initiation factor IF-1	infA CTA_0347	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	73
P65106	IF1_CHLTR	reviewed	Translation initiation factor IF-1	infA CT_323	Chlamydia trachomatis (strain D/UW-3/Cx)	73
B0B9K4	IF2_CHLT2	reviewed	Translation initiation factor IF-2	infB CTL0351	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	896
Q3KMS4	IF2_CHLTA	reviewed	Translation initiation factor IF-2	infB CTA_0102	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	892
B0BB83	IF2_CHLTB	reviewed	Translation initiation factor IF-2	infB CTLon_0347	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	896
O84098	IF2_CHLTR	reviewed	Translation initiation factor IF-2	infB CT_096	Chlamydia trachomatis (strain D/UW-3/Cx)	892
O84840	IF3_CHLTR	reviewed	Translation initiation factor IF-3	infC CT_833	Chlamydia trachomatis (strain D/UW-3/Cx)	175
P0CI27	INCA1_CHLTR	reviewed	Inclusion membrane protein A	incA CT_119	Chlamydia trachomatis (strain D/UW-3/Cx)	273
D6YXE8	INCA_CHLT9	reviewed	Inclusion membrane protein A	incA CTG9301_00615	Chlamydia trachomatis serovar G (strain G/9301)	273
B0B9M3	INCD_CHLT2	reviewed	Inclusion membrane protein D	incD CTL0370	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	146
P0DJI3	INCD_CHLTR	reviewed	Inclusion membrane protein D	incD CT_115	Chlamydia trachomatis (strain D/UW-3/Cx)	141
B0B9M4	INCE_CHLT2	reviewed	Inclusion membrane protein E	incE CTL0371	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	132
P0DJI4	INCE_CHLTR	reviewed	Inclusion membrane protein E	incE CT_116	Chlamydia trachomatis (strain D/UW-3/Cx)	132
B0B9M5	INCF_CHLT2	reviewed	Inclusion membrane protein F	incF CTL0372	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	104
P0DJI5	INCF_CHLTR	reviewed	Inclusion membrane protein F	incF CT_117	Chlamydia trachomatis (strain D/UW-3/Cx)	104
O84120	INCG_CHLTR	reviewed	Inclusion membrane protein G	incG CT_118	Chlamydia trachomatis (strain D/UW-3/Cx)	167
B0B8Z8	IPYR_CHLT2	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa CTL0141	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	209
Q3KKS0	IPYR_CHLTA	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa CTA_0842	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	209
B0BAM7	IPYR_CHLTB	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa CTLon_0141	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	209
O84777	IPYR_CHLTR	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa CT_772	Chlamydia trachomatis (strain D/UW-3/Cx)	209
B0B835	ISPD_CHLT2	reviewed	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	ispD CTL0722	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	219
Q3KLN6	ISPD_CHLTA	reviewed	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	ispD CTA_0505	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	219
B0BCA0	ISPD_CHLTB	reviewed	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	ispD CTLon_0718	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	219
O84468	ISPD_CHLTR	reviewed	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	ispD CT_462	Chlamydia trachomatis (strain D/UW-3/Cx)	219
B0B931	ISPE_CHLT2	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE CTL0173	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	288
Q3KKN7	ISPE_CHLTA	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE CTA_0876	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	288
B0BAR0	ISPE_CHLTB	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE CTLon_0174	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	288
O84810	ISPE_CHLTR	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE CT_804	Chlamydia trachomatis (strain D/UW-3/Cx)	288
B0B806	ISPF_CHLT2	reviewed	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	ispF CTL0693	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	178
Q3KLR6	ISPF_CHLTA	reviewed	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	ispF CTA_0474	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	178
B0BC71	ISPF_CHLTB	reviewed	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	ispF CTLon_0689	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	178
O84441	ISPF_CHLTR	reviewed	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	ispF CT_434	Chlamydia trachomatis (strain D/UW-3/Cx)	178
B0B9G5	ISPG_CHLT2	reviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG CTL0313	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	602
Q3KMW4	ISPG_CHLTA	reviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG CTA_0061	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	602
B0BB44	ISPG_CHLTB	reviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG CTLon_0308	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	602
O84060	ISPG_CHLTR	reviewed	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.7.1) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG gcpE CT_057	Chlamydia trachomatis (strain D/UW-3/Cx)	602
B0B991	ISPH_CHLT2	reviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	ispH CTL0234	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	307
Q3KKH8	ISPH_CHLTA	reviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	ispH CTA_0937	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	307
B0BAX0	ISPH_CHLTB	reviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	ispH CTLon_0234	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	307
O84867	ISPH_CHLTR	reviewed	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	ispH lytB CT_859	Chlamydia trachomatis (strain D/UW-3/Cx)	307
O84456	ISPT_CHLTR	reviewed	Isoprenyl transferase (EC 2.5.1.-)	uppS CT_450	Chlamydia trachomatis (strain D/UW-3/Cx)	253
B0B9N6	KAD_CHLT2	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk CTL0383	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	245
Q3KMP1	KAD_CHLTA	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk CTA_0135	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	245
B0BBB5	KAD_CHLTB	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk CTLon_0379	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	245
O84130	KAD_CHLTR	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk CT_128	Chlamydia trachomatis (strain D/UW-3/Cx)	245
B0B825	KCY_CHLT2	reviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk CTL0712	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	216
Q3KLP6	KCY_CHLTA	reviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk CTA_0494	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	216
B0BC90	KCY_CHLTB	reviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk CTLon_0708	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	216
O84458	KCY_CHLTR	reviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk CT_452	Chlamydia trachomatis (strain D/UW-3/Cx)	216
B0B8N1	KDSA_CHLT2	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA CTL0024	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	269
Q3KL39	KDSA_CHLTA	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA CTA_0711	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	269
B0BAB0	KDSA_CHLTB	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA CTLon_0024	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	269
P0CD74	KDSA_CHLTR	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA CT_655	Chlamydia trachomatis (strain D/UW-3/Cx)	269
B0B9T2	KDSB_CHLT2	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB CTL0434	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	254
Q3KMI0	KDSB_CHLTA	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB CTA_0200	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	254
B0BBG2	KDSB_CHLTB	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB CTLon_0429	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	254
P0CD75	KDSB_CHLTR	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB CT_182	Chlamydia trachomatis (strain D/UW-3/Cx)	254
B0B9V8	KDTA_CHLT2	reviewed	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (EC 2.4.99.14) (Kdo(2)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Trifunctional Kdo transferase)	waaA gseA kdtA CTL0460	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	431
Q3KMF4	KDTA_CHLTA	reviewed	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (EC 2.4.99.14) (Kdo(2)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase)	waaA gseA kdtA CTA_0228	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	431
P0CE14	KDTA_CHLTR	reviewed	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (EC 2.4.99.14) (Kdo(2)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Trifunctional Kdo transferase)	waaA gseA kdtA CT_208	Chlamydia trachomatis (strain D/UW-3/Cx)	431
Q3KMZ2	KGUA_CHLTA	reviewed	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk CTA_0032	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	205
O84033	KGUA_CHLTR	reviewed	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk CT_030	Chlamydia trachomatis (strain D/UW-3/Cx)	205
B0B7Q0	KPYK_CHLT2	reviewed	Pyruvate kinase (PK) (EC 2.7.1.40)	pyk pykF CTL0586	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	485
P0CE21	KPYK_CHLTR	reviewed	Pyruvate kinase (PK) (EC 2.7.1.40)	pyk pykF CT_332	Chlamydia trachomatis (strain D/UW-3/Cx)	485
B0B9T8	KTHY_CHLT2	reviewed	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk CTL0440	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	203
Q3KMH4	KTHY_CHLTA	reviewed	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk CTA_0206	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	203
B0BBG8	KTHY_CHLTB	reviewed	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk CTLon_0435	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	203
O84191	KTHY_CHLTR	reviewed	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk CT_188	Chlamydia trachomatis (strain D/UW-3/Cx)	203
B0B9H2	LEPA_CHLT2	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA CTL0320	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	602
Q3KMV7	LEPA_CHLTA	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA CTA_0069	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	602
B0BB51	LEPA_CHLTB	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA CTLon_0315	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	602
O84067	LEPA_CHLTR	reviewed	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA CT_064	Chlamydia trachomatis (strain D/UW-3/Cx)	602
O84254	LGT_CHLTR	reviewed	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	lgt CT_252	Chlamydia trachomatis (strain D/UW-3/Cx)	272
B0B8D2	LIPA_CHLT2	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA CTL0821	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	311
Q3KLD9	LIPA_CHLTA	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA CTA_0608	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	311
B0BA11	LIPA_CHLTB	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA CTLon_0815	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	311
O84562	LIPA_CHLTR	reviewed	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA CT_558	Chlamydia trachomatis (strain D/UW-3/Cx)	311
O84539	LNT_CHLTR	reviewed	Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.-)	lnt CT_534	Chlamydia trachomatis (strain D/UW-3/Cx)	542
O84348	LON_CHLTR	reviewed	Lon protease (EC 3.4.21.53) (ATP-dependent protease La)	lon CT_344	Chlamydia trachomatis (strain D/UW-3/Cx)	819
B0B8A5	LPXA_CHLT2	reviewed	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	lpxA CTL0793	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	280
Q3KLG6	LPXA_CHLTA	reviewed	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	lpxA CTA_0580	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	280
B0B9Y4	LPXA_CHLTB	reviewed	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	lpxA CTLon_0788	Chlamydia trachomatis serovar L2b (strain UCH-1/proctitis)	280
O84536	LPXA_CHLTR	reviewed	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129)	lpxA CT_531	Chlamydia trachomatis (strain D/UW-3/Cx)	280
Q3KLU2	LPXB_CHLTA	reviewed	Lipid-A-disaccharide synthase (EC 2.4.1.182)	lpxB CTA_0446	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	607
O84416	LPXB_CHLTR	reviewed	Lipid-A-disaccharide synthase (EC 2.4.1.182)	lpxB CT_411	Chlamydia trachomatis (strain D/UW-3/Cx)	607
B0B8A7	LPXC_CHLT2	reviewed	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.-) (UDP-3-O-acyl-GlcNAc deacetylase)	lpxC CTL0795	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	286
Q3KLG4	LPXC_CHLTA	reviewed	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.-) (UDP-3-O-acyl-GlcNAc deacetylase)	lpxC CTA_0582	Chlamydia trachomatis serovar A (strain HAR-13 / ATCC VR-571B)	286
