Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q16RY2	Q16RY2_AEDAE	unreviewed	AAEL010787-PC	AAEL010787	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	473
Q173S1	Q173S1_AEDAE	unreviewed	AAEL007040-PA	AAEL007040	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	200
Q175W2	Q175W2_AEDAE	unreviewed	AAEL006539-PA	AAEL006539	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	596
Q17IJ9	Q17IJ9_AEDAE	unreviewed	AAEL002343-PA	AAEL002343	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	599
Q16EQ2	Q16EQ2_AEDAE	unreviewed	AAEL015064-PA	AAEL015064	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	54
Q16H38	Q16H38_AEDAE	unreviewed	AAEL014172-PA	AAEL014172	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	270
Q16H54	Q16H54_AEDAE	unreviewed	AAEL014150-PA	AAEL014150	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	402
Q16LN4	Q16LN4_AEDAE	unreviewed	AAEL012566-PA	AAEL012566	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	559
Q16M68	Q16M68_AEDAE	unreviewed	AAEL012405-PA	AAEL012405	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	253
Q16NW2	Q16NW2_AEDAE	unreviewed	AAEL011837-PA	AAEL011837	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	328
Q177V3	Q177V3_AEDAE	unreviewed	AAEL006019-PC	AAEL006019	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1900
Q17B61	Q17B61_AEDAE	unreviewed	AAEL005077-PA	AAEL005077	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	629
Q17KV7	Q17KV7_AEDAE	unreviewed	AAEL001545-PA	AAEL001545	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	328
Q16JX1	Q16JX1_AEDAE	unreviewed	AAEL013196-PA (Fragment)	GPRgr23 AAEL013196	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	398
Q16QW0	Q16QW0_AEDAE	unreviewed	AAEL011156-PA	AAEL011156	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	104
Q178M5	Q178M5_AEDAE	unreviewed	AAEL005834-PA (Fragment)	GPRDOP2 AAEL005834	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	477
Q17LD3	Q17LD3_AEDAE	unreviewed	AAEL001373-PA	AAEL001373	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	391
Q17N80	Q17N80_AEDAE	unreviewed	AAEL000790-PA (Fragment)	AAEL000790	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	102
Q17NI1	Q17NI1_AEDAE	unreviewed	AAEL000719-PA	AAEL000719	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	621
Q16GX0	Q16GX0_AEDAE	unreviewed	AAEL014235-PA	AAEL014235	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	160
Q16HB8	Q16HB8_AEDAE	unreviewed	AAEL014078-PA	AAEL014078	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	460
Q16HD8	Q16HD8_AEDAE	unreviewed	AAEL014059-PA	AAEL014059	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	873
Q16KZ5	Q16KZ5_AEDAE	unreviewed	AAEL012824-PA	AAEL012824	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	193
Q16NT6	Q16NT6_AEDAE	unreviewed	AAEL011868-PA	AAEL011868	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	475
Q16PS0	Q16PS0_AEDAE	unreviewed	AAEL011540-PA	AAEL011540	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	252
Q16YX0	Q16YX0_AEDAE	unreviewed	AAEL008401-PA	AAEL008401	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	228
Q17DJ3	Q17DJ3_AEDAE	unreviewed	AAEL004138-PA	AAEL004138	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	405
Q17FA3	Q17FA3_AEDAE	unreviewed	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	AAEL003477	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	184
J9HTH8	J9HTH8_AEDAE	unreviewed	AAEL017299-PA	AaeL_AAEL017299	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	894
Q175B8	Q175B8_AEDAE	unreviewed	AAEL006712-PA	AAEL006712	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	310
Q17FG6	Q17FG6_AEDAE	unreviewed	AAEL003415-PA	AAEL003415	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	558
Q16NP1	Q16NP1_AEDAE	unreviewed	AAEL011908-PA	AAEL011908	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	192
Q16NS5	Q16NS5_AEDAE	unreviewed	AAEL011871-PA	AAEL011871	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	306
Q16U74	Q16U74_AEDAE	unreviewed	AAEL009999-PA	AAEL009999	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	201
Q177V1	Q177V1_AEDAE	unreviewed	AAEL006019-PD	AAEL006019	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1827
Q17HI0	Q17HI0_AEDAE	unreviewed	AAEL002680-PA	AAEL002680	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	537
Q17HZ4	Q17HZ4_AEDAE	unreviewed	AAEL002525-PA	AAEL002525	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	517
Q0IG62	Q0IG62_AEDAE	unreviewed	AAEL003083-PA	AAEL003083	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	748
Q16FU2	Q16FU2_AEDAE	unreviewed	Homeobox protein engrailed	AAEL014635	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	507
Q16JU3	Q16JU3_AEDAE	unreviewed	AAEL013214-PA	AAEL013214	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	966
Q16UC3	Q16UC3_AEDAE	unreviewed	AAEL009949-PA	AAEL009949	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	370
Q16WM0	Q16WM0_AEDAE	unreviewed	AAEL009187-PA	AAEL009187	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	540
Q16YI0	Q16YI0_AEDAE	unreviewed	AAEL008522-PA	AAEL008522	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	489
Q174B1	Q174B1_AEDAE	unreviewed	AAEL006956-PA	AAEL006956	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1779
Q17E36	Q17E36_AEDAE	unreviewed	AAEL003963-PA	AAEL003963	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	751
Q17E98	Q17E98_AEDAE	unreviewed	AAEL003877-PB	AAEL003877	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	609
Q17L75	Q17L75_AEDAE	unreviewed	AAEL001448-PA	AAEL001448	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	521
Q17LD4	Q17LD4_AEDAE	unreviewed	AAEL001380-PA	AAEL001380	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	387
Q17Q23	Q17Q23_AEDAE	unreviewed	AAEL000107-PA	AAEL000107	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	658
J9HTC8	J9HTC8_AEDAE	unreviewed	AAEL011073-PB (Fragment)	GPRgr19c AaeL_AAEL011073	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	444
Q16KG6	Q16KG6_AEDAE	unreviewed	AAEL013002-PA	AAEL013002	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	387
Q16P37	Q16P37_AEDAE	unreviewed	AAEL011772-PA	AAEL011772	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	284
Q16PQ6	Q16PQ6_AEDAE	unreviewed	AAEL011561-PA	AAEL011561	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	414
Q16Q60	Q16Q60_AEDAE	unreviewed	AAEL011396-PA	AAEL011396	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	826
Q16QF7	Q16QF7_AEDAE	unreviewed	AAEL011306-PA (Fragment)	AAEL011306	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	379
Q16T99	Q16T99_AEDAE	unreviewed	AAEL010335-PA (Fragment)	AAEL010335	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	153
Q16U38	Q16U38_AEDAE	unreviewed	AAEL010031-PA	AAEL010031	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	388
Q16VS8	Q16VS8_AEDAE	unreviewed	AAEL009436-PA	AAEL009436	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	243
Q17GP6	Q17GP6_AEDAE	unreviewed	AAEL002929-PA	AAEL002929	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	561
Q17J03	Q17J03_AEDAE	unreviewed	AAEL002184-PA	AAEL002184	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	275
Q17PH0	Q17PH0_AEDAE	unreviewed	AAEL000328-PA	AAEL000328	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	408
Q17DE9	Q17DE9_AEDAE	unreviewed	AAEL004227-PA (Fragment)	AAEL004227	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1245
Q16N32	Q16N32_AEDAE	unreviewed	AAEL012108-PA	AAEL012108	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	116
Q16TK0	Q16TK0_AEDAE	unreviewed	AAEL010215-PA (Fragment)	AAEL010215	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1752
Q16U61	Q16U61_AEDAE	unreviewed	AAEL010011-PA	AAEL010011	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	353
Q16VE9	Q16VE9_AEDAE	unreviewed	AAEL009594-PA	AAEL009594	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	775
Q16Y49	Q16Y49_AEDAE	unreviewed	AAEL008671-PA	AAEL008671	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	152
Q16Y76	Q16Y76_AEDAE	unreviewed	AAEL008648-PA	AAEL008648	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	289
Q16Z01	Q16Z01_AEDAE	unreviewed	AAEL008371-PA	AAEL008371	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	2762
Q171I8	Q171I8_AEDAE	unreviewed	AAEL007624-PA	REL2 AAEL007624	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	995
Q176R4	Q176R4_AEDAE	unreviewed	AAEL006265-PA (Fragment)	AAEL006265	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	436
Q177B7	Q177B7_AEDAE	unreviewed	AAEL006180-PA (Fragment)	AAEL006180	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	859
Q17I94	Q17I94_AEDAE	unreviewed	AAEL002417-PC	AAEL002417	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	362
Q1DH11	Q1DH11_AEDAE	unreviewed	AAEL015347-PA	AAEL015347	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	456
Q0IEA0	Q0IEA0_AEDAE	unreviewed	AAEL012588-PA	AAEL012588	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	288
Q0IFY1	Q0IFY1_AEDAE	unreviewed	AAEL003937-PA (Fragment)	AAEL003937 AAEL801200	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	628
Q16K71	Q16K71_AEDAE	unreviewed	AAEL013092-PB	AAEL013092	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	822
Q16L07	Q16L07_AEDAE	unreviewed	AAEL012805-PA	AAEL012805	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	162
Q16QJ0	Q16QJ0_AEDAE	unreviewed	AAEL011277-PA (Fragment)	AAEL011277	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	951
Q16RW7	Q16RW7_AEDAE	unreviewed	AAEL010800-PA	AAEL010800	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1136
Q16TI6	Q16TI6_AEDAE	unreviewed	AAEL010240-PA	AAEL010240	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	206
Q173M3	Q173M3_AEDAE	unreviewed	AAEL007104-PA	AAEL007104	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	550
Q173M6	Q173M6_AEDAE	unreviewed	AAEL007077-PA	AAEL007077	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	366
Q177I7	Q177I7_AEDAE	unreviewed	AAEL006110-PA (Fragment)	AAEL006110	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	388
Q17BM1	Q17BM1_AEDAE	unreviewed	Fibroblast growth factor receptor (EC 2.7.10.1)	AAEL004932	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	873
Q17EK3	Q17EK3_AEDAE	unreviewed	AAEL003805-PA	AAEL003805	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	381
Q17ER9	Q17ER9_AEDAE	unreviewed	Histone H2B	AAEL015684	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	333
Q17FK5	Q17FK5_AEDAE	unreviewed	AAEL003371-PA	AAEL003371	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	524
Q17I73	Q17I73_AEDAE	unreviewed	AAEL002453-PA (Fragment)	AAEL002453	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	321
Q17J22	Q17J22_AEDAE	unreviewed	AAEL002167-PA (Fragment)	GPRgr2 AAEL002167	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	476
Q17KK7	Q17KK7_AEDAE	unreviewed	Structural maintenance of chromosomes protein	AAEL001655	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1347
Q17M45	Q17M45_AEDAE	unreviewed	AAEL001139-PA	AAEL001139	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	774
Q16J32	Q16J32_AEDAE	unreviewed	Glutamine synthetase (EC 6.3.1.2)	AAEL013458	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	374
Q16KH2	Q16KH2_AEDAE	unreviewed	Guanylate cyclase (EC 4.6.1.2)	AAEL012988	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	763
Q16LK4	Q16LK4_AEDAE	unreviewed	AAEL012612-PA	AAEL012612	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1128
Q16NL9	Q16NL9_AEDAE	unreviewed	AAEL011934-PA	GSTZ1 AAEL011934	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	233
Q16UE1	Q16UE1_AEDAE	unreviewed	AAEL009933-PA	AAEL009933	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	187
Q179X6	Q179X6_AEDAE	unreviewed	AAEL005479-PA	AAEL005479	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	359
Q0C776	Q0C776_AEDAE	unreviewed	AAEL000054-PA (Fragment)	AAEL000054	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	3069
Q16L35	Q16L35_AEDAE	unreviewed	AAEL012776-PA	AAEL012776	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	909
Q174A6	Q174A6_AEDAE	unreviewed	AAEL006947-PA (Fragment)	GPRTAK2 AAEL006947	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	285
Q174N9	Q174N9_AEDAE	unreviewed	Defective in cullin neddylation protein	AAEL006847	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	242
Q175P8	Q175P8_AEDAE	unreviewed	AAEL006595-PA	AAEL006595	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	369
Q17CT4	Q17CT4_AEDAE	unreviewed	GrpE protein homolog	AAEL004438	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	226
Q17D26	Q17D26_AEDAE	unreviewed	AAEL004351-PA	AAEL004351	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	423
Q17DF3	Q17DF3_AEDAE	unreviewed	AAEL004241-PA	AAEL004241	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	397
Q17ES0	Q17ES0_AEDAE	unreviewed	AAEL003672-PA	AAEL003672	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	525
Q17G79	Q17G79_AEDAE	unreviewed	AAEL003153-PA	AAEL003153	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	688
Q0IFZ8	Q0IFZ8_AEDAE	unreviewed	AAEL003754-PA	AAEL003754	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	911
Q16JX4	Q16JX4_AEDAE	unreviewed	Serine/threonine-protein phosphatase (EC 3.1.3.16)	AAEL013181	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	366
Q16NZ7	Q16NZ7_AEDAE	unreviewed	AAEL011812-PA	AAEL011812	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	340
Q16R47	Q16R47_AEDAE	unreviewed	AAEL011076-PA	AAEL011076	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	336
Q16T24	Q16T24_AEDAE	unreviewed	AAEL010403-PA	AAEL010403	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	536
Q16VT1	Q16VT1_AEDAE	unreviewed	AAEL009445-PA	AAEL009445	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	410
Q16XL6	Q16XL6_AEDAE	unreviewed	AAEL008838-PA (Fragment)	AAEL008838	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	332
Q16Y11	Q16Y11_AEDAE	unreviewed	AAEL008709-PA	AAEL008709	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1206
Q171C3	Q171C3_AEDAE	unreviewed	DNA topoisomerase (EC 5.99.1.2)	AAEL007683	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1021
Q17AS0	Q17AS0_AEDAE	unreviewed	AAEL005195-PA	AAEL005195	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	159
Q17E48	Q17E48_AEDAE	unreviewed	AAEL003972-PA	AAEL003972	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	203
Q17IK4	Q17IK4_AEDAE	unreviewed	AAEL002359-PA	AAEL002359	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	648
Q17KT3	Q17KT3_AEDAE	unreviewed	AAEL001540-PA	AAEL001540	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	904
Q16W98	Q16W98_AEDAE	unreviewed	AAEL009285-PA	AAEL009285	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	784
Q16YV8	Q16YV8_AEDAE	unreviewed	AAEL008419-PA	AAEL008419	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	446
Q173U3	Q173U3_AEDAE	unreviewed	AAEL007002-PA	AAEL007002	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	286
Q176L8	Q176L8_AEDAE	unreviewed	AAEL006333-PA	AAEL006333	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	572
Q17FG8	Q17FG8_AEDAE	unreviewed	AAEL003402-PC	AAEL003402	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	760
Q17P63	Q17P63_AEDAE	unreviewed	AAEL000447-PA	AAEL000447	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	334
Q0IF10	Q0IF10_AEDAE	unreviewed	AAEL007429-PA	AAEL007429	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	563
Q17LX8	Q17LX8_AEDAE	unreviewed	AAEL001200-PA	AAEL001200	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	600
J9EB74	J9EB74_AEDAE	unreviewed	AAEL017470-PA	AaeL_AAEL017470	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	951
J9HT18	J9HT18_AEDAE	unreviewed	AAEL017249-PA	SRPN24 AaeL_AAEL017249	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	364
Q16JN2	Q16JN2_AEDAE	unreviewed	AAEL013277-PA (Fragment)	AAEL013277	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1115
Q16PA5	Q16PA5_AEDAE	unreviewed	AAEL011711-PA	AAEL011711	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	219
Q16RI5	Q16RI5_AEDAE	unreviewed	AAEL010950-PA	AAEL010950	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	128
Q16V37	Q16V37_AEDAE	unreviewed	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	AAEL009702	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1214
Q16XY3	Q16XY3_AEDAE	unreviewed	AAEL008740-PA	AAEL008740	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	300
Q177V8	Q177V8_AEDAE	unreviewed	AAEL006006-PA	AAEL006006	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	194
Q17DD3	Q17DD3_AEDAE	unreviewed	AAEL004269-PA	AAEL004269	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	190
Q17DG7	Q17DG7_AEDAE	unreviewed	AAEL004201-PA (Fragment)	AAEL004201	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1516
Q17DV3	Q17DV3_AEDAE	unreviewed	Serine/threonine-protein phosphatase (EC 3.1.3.16)	AAEL004040	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	307
Q17FX0	Q17FX0_AEDAE	unreviewed	AAEL003262-PA	AAEL003262 AAEL801255	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1361
Q17N32	Q17N32_AEDAE	unreviewed	AAEL000822-PA	AAEL000822	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	788
Q16HK6	Q16HK6_AEDAE	unreviewed	AAEL013994-PA	AAEL013994	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	316
Q16I36	Q16I36_AEDAE	unreviewed	AAEL013809-PA	AAEL013809	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	358
Q16IT5	Q16IT5_AEDAE	unreviewed	AAEL013552-PA	AAEL013552	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	399
Q16J93	Q16J93_AEDAE	unreviewed	AAEL013401-PA (Fragment)	AAEL013401	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	335
Q170J2	Q170J2_AEDAE	unreviewed	AAEL007914-PA	AAEL007914	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	147
Q177V4	Q177V4_AEDAE	unreviewed	AAEL006019-PA	AAEL006019	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1851
Q17GZ7	Q17GZ7_AEDAE	unreviewed	AAEL002838-PA	AAEL002838	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	537
Q1DGG4	Q1DGG4_AEDAE	unreviewed	AAEL015644-PA	AAEL015644	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	551
Q0IFC7	Q0IFC7_AEDAE	unreviewed	AAEL005716-PA (Fragment)	AAEL005716	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	347
Q16L32	Q16L32_AEDAE	unreviewed	AAEL012778-PB	AAEL012778	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	898
Q16QH3	Q16QH3_AEDAE	unreviewed	AAEL011292-PA	AAEL011292	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	940
Q173R9	Q173R9_AEDAE	unreviewed	AAEL007035-PA	AAEL007035	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	436
Q175Q5	Q175Q5_AEDAE	unreviewed	AAEL006571-PA	PELLE AAEL006571	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	486
Q17BX3	Q17BX3_AEDAE	unreviewed	AAEL004778-PA	AAEL004778	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	621
Q17DJ8	Q17DJ8_AEDAE	unreviewed	AAEL004137-PA	AAEL004137	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	404
Q17EA0	Q17EA0_AEDAE	unreviewed	AAEL003888-PA	AAEL003888	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	154
Q17II7	Q17II7_AEDAE	unreviewed	AAEL002351-PA	AAEL002351	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	639
Q17PR3	Q17PR3_AEDAE	unreviewed	AAEL000301-PA	AAEL000301	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	703
Q17Q43	Q17Q43_AEDAE	unreviewed	AAEL000119-PA	AAEL000119	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	556
Q16IZ5	Q16IZ5_AEDAE	unreviewed	AAEL013502-PA	AAEL013502	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	314
Q16PJ8	Q16PJ8_AEDAE	unreviewed	AAEL011606-PB (Fragment)	AAEL011606	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	210
Q16U62	Q16U62_AEDAE	unreviewed	AAEL010006-PA	AAEL010006	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	498
Q16VI9	Q16VI9_AEDAE	unreviewed	AAEL009546-PA	AAEL009546	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	492
Q175A1	Q175A1_AEDAE	unreviewed	AAEL006749-PA	AAEL006749	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1077
Q17C45	Q17C45_AEDAE	unreviewed	AAEL004709-PA	AAEL004709	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	519
Q17IH9	Q17IH9_AEDAE	unreviewed	AAEL002355-PA	AAEL002355	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	300
Q17M76	Q17M76_AEDAE	unreviewed	AAEL001111-PA	AAEL001111	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	474
Q17NT2	Q17NT2_AEDAE	unreviewed	AAEL000564-PA	AAEL000564	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1306
Q1DGV0	Q1DGV0_AEDAE	unreviewed	AAEL015467-PA (Fragment)	AAEL015467	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	445
Q0IFE8	Q0IFE8_AEDAE	unreviewed	AAEL005628-PB	AAEL005628	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	421
Q0IFV0	Q0IFV0_AEDAE	unreviewed	AAEL004194-PA	AAEL004194	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	495
Q16QP5	Q16QP5_AEDAE	unreviewed	AAEL011219-PA (Fragment)	AAEL011219	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	128
J9HTQ6	J9HTQ6_AEDAE	unreviewed	AAEL013253-PB	AAEL801174	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	1107
J9HXV9	J9HXV9_AEDAE	unreviewed	AAEL017335-PA (Fragment)	GPRGHP2 AaeL_AAEL017335	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	285
J9HTJ8	J9HTJ8_AEDAE	unreviewed	AAEL017253-PE	AaeL_AAEL017253	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	221
Q16HQ7	Q16HQ7_AEDAE	unreviewed	AAEL013950-PA	AAEL013950	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	495
Q16P59	Q16P59_AEDAE	unreviewed	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	AAEL011758	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	206
Q16PQ2	Q16PQ2_AEDAE	unreviewed	AAEL011571-PA (Fragment)	GPRgr14 AAEL011571	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	419
Q16QX8	Q16QX8_AEDAE	unreviewed	AAEL011146-PA (Fragment)	AAEL011146	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	476
