Entry	Entry name	Status	Protein names	Gene names	Organism	Length
O84407	LPXK_CHLTR	reviewed	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	lpxK CT_402	Chlamydia trachomatis (strain D/UW-3/Cx)	369
O84413	LSPA_CHLTR	reviewed	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	lspA CT_408	Chlamydia trachomatis (strain D/UW-3/Cx)	167
Q46403	LTUA_CHLTR	reviewed	Late transcription unit A protein	ltuA CT_377	Chlamydia trachomatis (strain D/UW-3/Cx)	46
Q46404	LTUB_CHLTR	reviewed	Late transcription unit B protein	ltuB CT_080	Chlamydia trachomatis (strain D/UW-3/Cx)	97
O84089	MALQ_CHLTR	reviewed	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme)	malQ CT_087	Chlamydia trachomatis (strain D/UW-3/Cx)	527
O84859	MAP1_CHLTR	reviewed	Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	map CT_851	Chlamydia trachomatis (strain D/UW-3/Cx)	291
O84381	MDH_CHLTR	reviewed	Malate dehydrogenase (EC 1.1.1.37)	mdh mdhC CT_376	Chlamydia trachomatis (strain D/UW-3/Cx)	326
O84771	MIAA_CHLTR	reviewed	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA CT_766	Chlamydia trachomatis (strain D/UW-3/Cx)	314
P26623	MIP_CHLTR	reviewed	Peptidyl-prolyl cis-trans isomerase Mip (PPIase) (EC 5.2.1.8) (27 kDa membrane protein) (Chl-Mip) (Rotamase)	mip CT_541	Chlamydia trachomatis (strain D/UW-3/Cx)	243
O84289	MNMA_CHLTR	reviewed	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.-)	mnmA trmU CT_287	Chlamydia trachomatis (strain D/UW-3/Cx)	358
O84704	MNME_CHLTR	reviewed	tRNA modification GTPase MnmE (EC 3.6.-.-)	mnmE thdF trmE CT_698	Chlamydia trachomatis (strain D/UW-3/Cx)	444
P0CD73	MNMG_CHLTR	reviewed	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA CT_498	Chlamydia trachomatis (strain D/UW-3/Cx)	610
Q46409	MOMPD_CHLTR	reviewed	Major outer membrane porin, serovar D (MOMP)	ompA omp1 CT_681	Chlamydia trachomatis (strain D/UW-3/Cx)	393
O84762	MRAY_CHLTR	reviewed	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY CT_757	Chlamydia trachomatis (strain D/UW-3/Cx)	336
O84767	MUDD_CHLTR	reviewed	Bifunctional enzyme MurC/Ddl [Includes: UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase); D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)]	murC/ddl CT_762	Chlamydia trachomatis (strain D/UW-3/Cx)	803
O84461	MURA_CHLTR	reviewed	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	murA CT_455	Chlamydia trachomatis (strain D/UW-3/Cx)	444
P0CD77	MURB_CHLTR	reviewed	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	murB CT_831	Chlamydia trachomatis (strain D/UW-3/Cx)	291
O84763	MURD_CHLTR	reviewed	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	murD CT_758	Chlamydia trachomatis (strain D/UW-3/Cx)	416
O84271	MURE_CHLTR	reviewed	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	murE CT_269	Chlamydia trachomatis (strain D/UW-3/Cx)	483
O84766	MURG_CHLTR	reviewed	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG CT_761	Chlamydia trachomatis (strain D/UW-3/Cx)	352
Q46378	MURJ_CHLTR	reviewed	Protein MurJ homolog	murJ mviN CT_624	Chlamydia trachomatis (strain D/UW-3/Cx)	536
O84579	MUTL_CHLTR	reviewed	DNA mismatch repair protein MutL	mutL CT_575	Chlamydia trachomatis (strain D/UW-3/Cx)	576
O84797	MUTS_CHLTR	reviewed	DNA mismatch repair protein MutS	mutS CT_792	Chlamydia trachomatis (strain D/UW-3/Cx)	820
O84508	NDK_CHLTR	reviewed	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	ndk CT_500	Chlamydia trachomatis (strain D/UW-3/Cx)	141
O84639	NQRA_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit A (Na(+)-NQR subunit A) (Na(+)-translocating NQR subunit A) (EC 1.6.5.-) (NQR complex subunit A) (NQR-1 subunit A)	nqrA nqr1 CT_634	Chlamydia trachomatis (strain D/UW-3/Cx)	465
O84280	NQRB_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit B (Na(+)-NQR subunit B) (Na(+)-translocating NQR subunit B) (EC 1.6.5.-) (NQR complex subunit B) (NQR-1 subunit B)	nqrB nqr2 CT_278	Chlamydia trachomatis (strain D/UW-3/Cx)	503
O84281	NQRC_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 1.6.5.-) (NQR complex subunit C) (NQR-1 subunit C)	nqrC nqr3 CT_279	Chlamydia trachomatis (strain D/UW-3/Cx)	316
O84282	NQRD_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit D (Na(+)-NQR subunit D) (Na(+)-translocating NQR subunit D) (EC 1.6.5.-) (NQR complex subunit D) (NQR-1 subunit D)	nqrD nqr4 CT_280	Chlamydia trachomatis (strain D/UW-3/Cx)	213
O84283	NQRE_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit E (Na(+)-NQR subunit E) (Na(+)-translocating NQR subunit E) (EC 1.6.5.-) (NQR complex subunit E) (NQR-1 subunit E)	nqrE nqr5 CT_281	Chlamydia trachomatis (strain D/UW-3/Cx)	244
O84745	NQRF_CHLTR	reviewed	Probable Na(+)-translocating NADH-quinone reductase subunit F (Na(+)-NQR subunit F) (Na(+)-translocating NQR subunit F) (EC 1.6.5.-) (NQR complex subunit F) (NQR-1 subunit F)	nqrF nqr6 CT_740	Chlamydia trachomatis (strain D/UW-3/Cx)	431
O84411	NRDR_CHLTR	reviewed	Transcriptional repressor NrdR	nrdR CT_406	Chlamydia trachomatis (strain D/UW-3/Cx)	154
O84611	NTPA_CHLTR	reviewed	Non-canonical purine NTP pyrophosphatase (EC 3.6.1.19) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	CT_606	Chlamydia trachomatis (strain D/UW-3/Cx)	209
O84839	NUSB_CHLTR	reviewed	N utilization substance protein B homolog (Protein NusB)	nusB CT_832	Chlamydia trachomatis (strain D/UW-3/Cx)	168
O84322	NUSG_CHLTR	reviewed	Transcription termination/antitermination protein NusG	nusG CT_320	Chlamydia trachomatis (strain D/UW-3/Cx)	182
O84423	OBG_CHLTR	reviewed	GTPase obg (GTP-binding protein obg)	obg CT_418	Chlamydia trachomatis (strain D/UW-3/Cx)	335
P0CC05	OMCA_CHLTR	reviewed	Small cysteine-rich outer membrane protein OmcA (Small-CRP) (9 kDa cysteine-rich lipoprotein) (9kDa-CRP)	omcA omp2A omp3 CT_444	Chlamydia trachomatis (strain D/UW-3/Cx)	88
P0CC04	OMCBD_CHLTR	reviewed	Large cysteine-rich periplasmic protein OmcB (Large-CRP) (60 kDa cysteine-rich OMP) (60 kDa outer membrane protein) (Cysteine-rich outer membrane protein) (CRP)	omcB omp2 omp2B CT_443	Chlamydia trachomatis (strain D/UW-3/Cx)	547
P38006	OMP2_CHLTR	reviewed	Outer membrane protein B	ompB porB CT_713	Chlamydia trachomatis (strain D/UW-3/Cx)	340
O84573	OMPX_CHLTR	reviewed	Putative outer membrane protein CT_569	CT_569	Chlamydia trachomatis (strain D/UW-3/Cx)	124
O84376	OMPY_CHLTR	reviewed	Putative outer membrane protein CT_371	CT_371	Chlamydia trachomatis (strain D/UW-3/Cx)	261
O84222	PAAD_CHLTR	reviewed	Probable aromatic acid decarboxylase (EC 4.1.1.-)	CT_220	Chlamydia trachomatis (strain D/UW-3/Cx)	192
O84586	PARA_CHLTR	reviewed	ParA family protein CT_582	CT_582	Chlamydia trachomatis (strain D/UW-3/Cx)	255
O84694	PARB_CHLTR	reviewed	Probable chromosome-partitioning protein ParB	parB CT_688	Chlamydia trachomatis (strain D/UW-3/Cx)	281
O84716	PCKG_CHLTR	reviewed	Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (Phosphoenolpyruvate carboxylase)	pckG CT_710	Chlamydia trachomatis (strain D/UW-3/Cx)	599
P0CD78	PGK_CHLTR	reviewed	Phosphoglycerate kinase (EC 2.7.2.3)	pgk CT_693	Chlamydia trachomatis (strain D/UW-3/Cx)	403
O84250	PHSG_CHLTR	reviewed	Glycogen phosphorylase (EC 2.4.1.1)	glgP CT_248	Chlamydia trachomatis (strain D/UW-3/Cx)	814
O84147	PKN1_CHLTR	reviewed	Serine/threonine-protein kinase pkn1 (EC 2.7.11.1)	pkn1 CT_145	Chlamydia trachomatis (strain D/UW-3/Cx)	614
O84303	PKND_CHLTR	reviewed	Serine/threonine-protein kinase PknD (EC 2.7.11.1)	pknD CT_301	Chlamydia trachomatis (strain D/UW-3/Cx)	934
O84817	PLSX_CHLTR	reviewed	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX CT_811	Chlamydia trachomatis (strain D/UW-3/Cx)	321
O84417	PMPA_CHLTR	reviewed	Probable outer membrane protein PmpA (Polymorphic membrane protein A)	pmpA CT_412	Chlamydia trachomatis (strain D/UW-3/Cx)	975
O84418	PMPB_CHLTR	reviewed	Probable outer membrane protein PmpB (Polymorphic membrane protein B)	pmpB CT_413	Chlamydia trachomatis (strain D/UW-3/Cx)	1754
O84419	PMPC_CHLTR	reviewed	Probable outer membrane protein PmpC (Polymorphic membrane protein C)	pmpC CT_414	Chlamydia trachomatis (strain D/UW-3/Cx)	1770
O84818	PMPD_CHLTR	reviewed	Probable outer membrane protein PmpD (Polymorphic membrane protein D)	pmpD CT_812	Chlamydia trachomatis (strain D/UW-3/Cx)	1531
O84877	PMPE_CHLTR	reviewed	Probable outer membrane protein PmpE (Polymorphic membrane protein E)	pmpE CT_869	Chlamydia trachomatis (strain D/UW-3/Cx)	964
P38008	PMPF_CHLTR	reviewed	Probable outer membrane protein PmpF (Polymorphic membrane protein F)	pmpF CT_870	Chlamydia trachomatis (strain D/UW-3/Cx)	1034
O84879	PMPG_CHLTR	reviewed	Probable outer membrane protein PmpG (Polymorphic membrane protein G)	pmpG CT_871	Chlamydia trachomatis (strain D/UW-3/Cx)	1013
O84880	PMPH_CHLTR	reviewed	Probable outer membrane protein PmpH (Polymorphic membrane protein H)	pmpH CT_872	Chlamydia trachomatis (strain D/UW-3/Cx)	1016
O84882	PMPI_CHLTR	reviewed	Probable outer membrane protein PmpI (Polymorphic membrane protein I)	pmpI CT_874	Chlamydia trachomatis (strain D/UW-3/Cx)	878
O84849	PNP_CHLTR	reviewed	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp CT_842	Chlamydia trachomatis (strain D/UW-3/Cx)	695
O84616	PQQCL_CHLTR	reviewed	PqqC-like protein (Chlamydia protein associating with death domains) (CADD)	CT_610	Chlamydia trachomatis (strain D/UW-3/Cx)	231
O84783	PRIA_CHLTR	reviewed	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA) (Replication factor Y)	priA CT_778	Chlamydia trachomatis (strain D/UW-3/Cx)	753
O84799	PRIM_CHLTR	reviewed	DNA primase (EC 2.7.7.-)	dnaG CT_794	Chlamydia trachomatis (strain D/UW-3/Cx)	595
O84027	PRMC_CHLTR	reviewed	Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.n16) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)	prmC CT_024	Chlamydia trachomatis (strain D/UW-3/Cx)	290
P0CD79	PSD_CHLTR	reviewed	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd psdD CT_699	Chlamydia trachomatis (strain D/UW-3/Cx)	301
O84340	PT1_CHLTR	reviewed	Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	ptsI CT_336	Chlamydia trachomatis (strain D/UW-3/Cx)	571
O84341	PTHP_CHLTR	reviewed	Phosphocarrier protein HPr (EC 2.7.11.-) (Histidine-containing protein)	ptsH CT_337	Chlamydia trachomatis (strain D/UW-3/Cx)	109
O84806	PTH_CHLTR	reviewed	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth CT_800	Chlamydia trachomatis (strain D/UW-3/Cx)	179
Q59321	PYRG_CHLTR	reviewed	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	pyrG CT_183	Chlamydia trachomatis (strain D/UW-3/Cx)	539
O84685	PYRH_CHLTR	reviewed	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH CT_678	Chlamydia trachomatis (strain D/UW-3/Cx)	245
O84300	RADA_CHLTR	reviewed	DNA repair protein RadA homolog (DNA repair protein Sms homolog)	radA CT_298	Chlamydia trachomatis (strain D/UW-3/Cx)	454
O84097	RBFA_CHLTR	reviewed	Ribosome-binding factor A	rbfA CT_095	Chlamydia trachomatis (strain D/UW-3/Cx)	123
P0CD80	RECA_CHLTR	reviewed	Protein RecA (Recombinase A)	recA CT_650	Chlamydia trachomatis (strain D/UW-3/Cx)	352
O84077	RECF_CHLTR	reviewed	DNA replication and repair protein RecF	recF CT_074	Chlamydia trachomatis (strain D/UW-3/Cx)	365
O84476	RECO_CHLTR	reviewed	DNA repair protein RecO (Recombination protein O)	recO CT_470	Chlamydia trachomatis (strain D/UW-3/Cx)	243
O84243	RECR_CHLTR	reviewed	Recombination protein RecR	recR CT_240	Chlamydia trachomatis (strain D/UW-3/Cx)	200
O84026	RF1_CHLTR	reviewed	Peptide chain release factor 1 (RF-1)	prfA CT_023	Chlamydia trachomatis (strain D/UW-3/Cx)	359
O84465	RF2_CHLTR	reviewed	Peptide chain release factor 2 (RF-2)	prfB CT_459	Chlamydia trachomatis (strain D/UW-3/Cx)	369
O84736	RIBBA_CHLTR	reviewed	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribBA ribA/ribB CT_731	Chlamydia trachomatis (strain D/UW-3/Cx)	424
O84735	RIBD_CHLTR	reviewed	Riboflavin biosynthesis protein RibD [Includes: Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase); 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) (HTP reductase)]	ribD CT_730	Chlamydia trachomatis (strain D/UW-3/Cx)	375
O84834	RIR1_CHLTR	reviewed	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase)	nrdA CT_827	Chlamydia trachomatis (strain D/UW-3/Cx)	1047
O84835	RIR2_CHLTR	reviewed	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	nrdB CT_828	Chlamydia trachomatis (strain D/UW-3/Cx)	346
O84410	RISA_CHLTR	reviewed	Riboflavin synthase (RS) (EC 2.5.1.9)	ribE ribC CT_405	Chlamydia trachomatis (strain D/UW-3/Cx)	199
O84737	RISB_CHLTR	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH ribE CT_732	Chlamydia trachomatis (strain D/UW-3/Cx)	157
O84319	RL10_CHLTR	reviewed	50S ribosomal protein L10	rplJ rl10 CT_317	Chlamydia trachomatis (strain D/UW-3/Cx)	172
O84321	RL11_CHLTR	reviewed	50S ribosomal protein L11	rplK rl11 CT_319	Chlamydia trachomatis (strain D/UW-3/Cx)	141
O84127	RL13_CHLTR	reviewed	50S ribosomal protein L13	rplM rl13 CT_125	Chlamydia trachomatis (strain D/UW-3/Cx)	150
P0CD81	RL14_CHLTR	reviewed	50S ribosomal protein L14	rplN rl14 CT_518	Chlamydia trachomatis (strain D/UW-3/Cx)	122
P0CD82	RL15_CHLTR	reviewed	50S ribosomal protein L15	rplO rl15 CT_511	Chlamydia trachomatis (strain D/UW-3/Cx)	144
P0CD83	RL16_CHLTR	reviewed	50S ribosomal protein L16	rplP rl16 CT_521	Chlamydia trachomatis (strain D/UW-3/Cx)	138
P0CD84	RL17_CHLTR	reviewed	50S ribosomal protein L17	rplQ rl17 CT_506	Chlamydia trachomatis (strain D/UW-3/Cx)	141
P0CD85	RL18_CHLTR	reviewed	50S ribosomal protein L18	rplR rl18 CT_513	Chlamydia trachomatis (strain D/UW-3/Cx)	123
O84031	RL19_CHLTR	reviewed	50S ribosomal protein L19	rplS rl19 CT_028	Chlamydia trachomatis (strain D/UW-3/Cx)	121
O84320	RL1_CHLTR	reviewed	50S ribosomal protein L1	rplA rl1 CT_318	Chlamydia trachomatis (strain D/UW-3/Cx)	232
O84842	RL20_CHLTR	reviewed	50S ribosomal protein L20	rplT rl20 CT_835	Chlamydia trachomatis (strain D/UW-3/Cx)	123
O84425	RL21_CHLTR	reviewed	50S ribosomal protein L21	rplU rl21 CT_420	Chlamydia trachomatis (strain D/UW-3/Cx)	107
O84528	RL22_CHLTR	reviewed	50S ribosomal protein L22	rplV rl22 CT_523	Chlamydia trachomatis (strain D/UW-3/Cx)	111
O84531	RL23_CHLTR	reviewed	50S ribosomal protein L23	rplW rl23 CT_526	Chlamydia trachomatis (strain D/UW-3/Cx)	111
P0CD86	RL24_CHLTR	reviewed	50S ribosomal protein L24	rplX rl24 CT_517	Chlamydia trachomatis (strain D/UW-3/Cx)	111
O84805	RL25_CHLTR	reviewed	50S ribosomal protein L25 (General stress protein CTC)	rplY ctc CT_799	Chlamydia trachomatis (strain D/UW-3/Cx)	185
P66123	RL27_CHLTR	reviewed	50S ribosomal protein L27	rpmA rl27 CT_419	Chlamydia trachomatis (strain D/UW-3/Cx)	83
O84088	RL28_CHLTR	reviewed	50S ribosomal protein L28	rpmB rl28 CT_086	Chlamydia trachomatis (strain D/UW-3/Cx)	89
P0CD87	RL29_CHLTR	reviewed	50S ribosomal protein L29	rpmC rl29 CT_520	Chlamydia trachomatis (strain D/UW-3/Cx)	72
O84530	RL2_CHLTR	reviewed	50S ribosomal protein L2	rplB rl2 CT_525	Chlamydia trachomatis (strain D/UW-3/Cx)	284
O84025	RL31B_CHLTR	reviewed	50S ribosomal protein L31 type B	rpmE2 rl31 CT_022	Chlamydia trachomatis (strain D/UW-3/Cx)	108
O84816	RL32_CHLTR	reviewed	50S ribosomal protein L32	rpmF rl32 CT_810	Chlamydia trachomatis (strain D/UW-3/Cx)	59
O84152	RL33_CHLTR	reviewed	50S ribosomal protein L33	rpmG rl33 CT_150	Chlamydia trachomatis (strain D/UW-3/Cx)	52
O84790	RL34_CHLTR	reviewed	50S ribosomal protein L34	rpmH rl34 CT_785	Chlamydia trachomatis (strain D/UW-3/Cx)	45
P66267	RL35_CHLTR	reviewed	50S ribosomal protein L35	rpmI rl35 CT_834	Chlamydia trachomatis (strain D/UW-3/Cx)	64
P66288	RL36_CHLTR	reviewed	50S ribosomal protein L36	rpmJ rl36 CT_786	Chlamydia trachomatis (strain D/UW-3/Cx)	45
O84533	RL3_CHLTR	reviewed	50S ribosomal protein L3	rplC rl3 CT_528	Chlamydia trachomatis (strain D/UW-3/Cx)	221
O84532	RL4_CHLTR	reviewed	50S ribosomal protein L4	rplD rl4 CT_527	Chlamydia trachomatis (strain D/UW-3/Cx)	222
P0CD88	RL5_CHLTR	reviewed	50S ribosomal protein L5	rplE rl5 CT_516	Chlamydia trachomatis (strain D/UW-3/Cx)	180
P0CE01	RL6_CHLTR	reviewed	50S ribosomal protein L6	rplF rl6 CT_514	Chlamydia trachomatis (strain D/UW-3/Cx)	183
O84318	RL7_CHLTR	reviewed	50S ribosomal protein L7/L12	rplL rl7 CT_316	Chlamydia trachomatis (strain D/UW-3/Cx)	130
O84809	RL9_CHLTR	reviewed	50S ribosomal protein L9	rplI rl9 CT_803	Chlamydia trachomatis (strain D/UW-3/Cx)	167
O84832	RMUC_CHLTR	reviewed	DNA recombination protein RmuC homolog	rmuC CT_825	Chlamydia trachomatis (strain D/UW-3/Cx)	427
O84299	RNC_CHLTR	reviewed	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc CT_297	Chlamydia trachomatis (strain D/UW-3/Cx)	231
O84032	RNH2_CHLTR	reviewed	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB CT_029	Chlamydia trachomatis (strain D/UW-3/Cx)	217
O84011	RNH3_CHLTR	reviewed	Ribonuclease HIII (RNase HIII) (EC 3.1.26.4)	rnhC CT_008	Chlamydia trachomatis (strain D/UW-3/Cx)	300
O84789	RNPA_CHLTR	reviewed	Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)	rnpA CT_784	Chlamydia trachomatis (strain D/UW-3/Cx)	120
O84402	RNR_CHLTR	reviewed	Ribonuclease R (RNase R) (EC 3.1.13.1) (VacB protein homolog)	rnr vacB CT_397	Chlamydia trachomatis (strain D/UW-3/Cx)	694
O84350	RNZ_CHLTR	reviewed	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz CT_346	Chlamydia trachomatis (strain D/UW-3/Cx)	304
O84123	RPE_CHLTR	reviewed	Ribulose-phosphate 3-epimerase (EC 5.1.3.1) (Pentose-5-phosphate 3-epimerase) (PPE) (R5P3E)	rpe CT_121	Chlamydia trachomatis (strain D/UW-3/Cx)	233
O84215	RPIA_CHLTR	reviewed	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA CT_213	Chlamydia trachomatis (strain D/UW-3/Cx)	242
P0CE08	RPOA_CHLTR	reviewed	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA CT_507	Chlamydia trachomatis (strain D/UW-3/Cx)	377
P0CE09	RPOB_CHLTR	reviewed	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB CT_315	Chlamydia trachomatis (strain D/UW-3/Cx)	1252
O84316	RPOC_CHLTR	reviewed	DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')	rpoC CT_314	Chlamydia trachomatis (strain D/UW-3/Cx)	1396
O84684	RRF_CHLTR	reviewed	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	frr rrf CT_677	Chlamydia trachomatis (strain D/UW-3/Cx)	179
P0CE02	RS10_CHLTR	reviewed	30S ribosomal protein S10	rpsJ rs10 CT_436	Chlamydia trachomatis (strain D/UW-3/Cx)	105
P0CE03	RS11_CHLTR	reviewed	30S ribosomal protein S11	rpsK rs11 CT_508	Chlamydia trachomatis (strain D/UW-3/Cx)	132
P66370	RS12_CHLTR	reviewed	30S ribosomal protein S12	rpsL rs12 CT_439	Chlamydia trachomatis (strain D/UW-3/Cx)	123
P0CE04	RS13_CHLTR	reviewed	30S ribosomal protein S13	rpsM rs13 CT_509	Chlamydia trachomatis (strain D/UW-3/Cx)	122
O84792	RS14_CHLTR	reviewed	30S ribosomal protein S14	rpsN rs14 CT_787	Chlamydia trachomatis (strain D/UW-3/Cx)	101
P66427	RS15_CHLTR	reviewed	30S ribosomal protein S15	rpsO rs15 CT_843	Chlamydia trachomatis (strain D/UW-3/Cx)	89
O84029	RS16_CHLTR	reviewed	30S ribosomal protein S16	rpsP rs16 CT_026	Chlamydia trachomatis (strain D/UW-3/Cx)	116
P0CE05	RS17_CHLTR	reviewed	30S ribosomal protein S17	rpsQ rs17 CT_519	Chlamydia trachomatis (strain D/UW-3/Cx)	83
O84808	RS18_CHLTR	reviewed	30S ribosomal protein S18	rpsR rs18 CT_802	Chlamydia trachomatis (strain D/UW-3/Cx)	81
P66480	RS19_CHLTR	reviewed	30S ribosomal protein S19	rpsS rs19 CT_524	Chlamydia trachomatis (strain D/UW-3/Cx)	88
O84100	RS1_CHLTR	reviewed	30S ribosomal protein S1	rpsA rs1 CT_098	Chlamydia trachomatis (strain D/UW-3/Cx)	569
O84622	RS20_CHLTR	reviewed	30S ribosomal protein S20	rpsT rs20 CT_617	Chlamydia trachomatis (strain D/UW-3/Cx)	98
P66516	RS21_CHLTR	reviewed	30S ribosomal protein S21	rpsU rs21 CT_342	Chlamydia trachomatis (strain D/UW-3/Cx)	58
O84687	RS2_CHLTR	reviewed	30S ribosomal protein S2	rpsB rs2 CT_680	Chlamydia trachomatis (strain D/UW-3/Cx)	282
O84527	RS3_CHLTR	reviewed	30S ribosomal protein S3	rpsC rs3 CT_522	Chlamydia trachomatis (strain D/UW-3/Cx)	224
O84631	RS4_CHLTR	reviewed	30S ribosomal protein S4	rpsD rs4 CT_626	Chlamydia trachomatis (strain D/UW-3/Cx)	209
P0A4C8	RS5_CHLTR	reviewed	30S ribosomal protein S5	rpsE rs5 CT_512	Chlamydia trachomatis (strain D/UW-3/Cx)	165
O84807	RS6_CHLTR	reviewed	30S ribosomal protein S6	rpsF rs6 CT_801	Chlamydia trachomatis (strain D/UW-3/Cx)	112
P0CE06	RS7_CHLTR	reviewed	30S ribosomal protein S7	rpsG rs7 CT_438	Chlamydia trachomatis (strain D/UW-3/Cx)	157
P0CE07	RS8_CHLTR	reviewed	30S ribosomal protein S8	rpsH rs8 CT_515	Chlamydia trachomatis (strain D/UW-3/Cx)	133
