Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P60759	HIS1_MYCTU	reviewed	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	hisG Rv2121c MT2181 MTCY261.17c	Mycobacterium tuberculosis	284
P0A5B2	HIS2_MYCBO	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE Mb2146c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	93
A1KKG5	HIS2_MYCBP	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE BCG_2139c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	93
C1AQ38	HIS2_MYCBT	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE JTY_2133	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	93
B2HFX5	HIS2_MYCMM	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE MMAR_3104	Mycobacterium marinum (strain ATCC BAA-535 / M)	93
A5U4E8	HIS2_MYCTA	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE MRA_2137	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	93
P0A5B1	HIS2_MYCTU	reviewed	Phosphoribosyl-ATP pyrophosphatase (PRA-PH) (EC 3.6.1.31)	hisE Rv2122c MT2182 MTCY261.18	Mycobacterium tuberculosis	93
P0A5B4	HIS3_MYCBO	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI Mb1632	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	115
A1KJ22	HIS3_MYCBP	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI BCG_1644	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	115
C1ANM8	HIS3_MYCBT	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI JTY_1619	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	115
B2HQA9	HIS3_MYCMM	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI MMAR_2402	Mycobacterium marinum (strain ATCC BAA-535 / M)	111
A5U2W2	HIS3_MYCTA	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI MRA_1616	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	115
P0A5B3	HIS3_MYCTU	reviewed	Phosphoribosyl-AMP cyclohydrolase (PRA-CH) (EC 3.5.4.19)	hisI Rv1606 MT1641.1 MTV046.04	Mycobacterium tuberculosis	115
P60579	HIS4_MYCBO	reviewed	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA Mb1629	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	244
A1KJ19	HIS4_MYCBP	reviewed	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA BCG_1641	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	245
C1ANM5	HIS4_MYCBT	reviewed	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA JTY_1616	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	245
A5U2V9	HIS4_MYCTA	reviewed	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA MRA_1613	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	245
P60578	HIS4_MYCTU	reviewed	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA Rv1603 MT1639 MTCY336.01c MTV046.01	Mycobacterium tuberculosis	244
P59957	HIS5_MYCBO	reviewed	Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (IGP synthase glutamine amidotransferase subunit) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH Mb1628	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	206
O06589	HIS5_MYCTU	reviewed	Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (IGP synthase glutamine amidotransferase subunit) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH Rv1602 MT1638 MTCY336.02c	Mycobacterium tuberculosis	206
Q7VEW8	HIS6_MYCBO	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF Mb1631	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	267
A1KJ21	HIS6_MYCBP	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF BCG_1643	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	267
C1ANM7	HIS6_MYCBT	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF JTY_1618	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	267
B2HQA8	HIS6_MYCMM	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF MMAR_2401	Mycobacterium marinum (strain ATCC BAA-535 / M)	261
A5U2W1	HIS6_MYCTA	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF MRA_1615	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	267
O53908	HIS6_MYCTU	reviewed	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF Rv1605 MT1641 MTV046.03	Mycobacterium tuberculosis	267
P64369	HIS7_MYCBO	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB Mb1627	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	210
A1KJ17	HIS7_MYCBP	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB BCG_1639	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	210
C1ANM3	HIS7_MYCBT	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB JTY_1614	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	210
B2HQA4	HIS7_MYCMM	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB MMAR_2397	Mycobacterium marinum (strain ATCC BAA-535 / M)	210
A5U2V7	HIS7_MYCTA	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB MRA_1611	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	210
P64368	HIS7_MYCTU	reviewed	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	hisB Rv1601 MT1637 MTCY336.03c	Mycobacterium tuberculosis	210
P0A679	HIS8_MYCBO	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC hisC1 Mb1626	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	380
A1KJ16	HIS8_MYCBP	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC BCG_1638	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	380
C1ANM2	HIS8_MYCBT	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC JTY_1613	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	380
B2HQA3	HIS8_MYCMM	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC MMAR_2396	Mycobacterium marinum (strain ATCC BAA-535 / M)	382
A5U2V6	HIS8_MYCTA	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC MRA_1610	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	380
P0A678	HIS8_MYCTU	reviewed	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	hisC hisC1 Rv1600 MT1636 MTCY336.04c	Mycobacterium tuberculosis	380
P95189	HISN_MYCTU	reviewed	Histidinol-phosphatase (HolPase) (EC 3.1.3.15) (Histidinol-phosphate phosphatase)	hisN impC Rv3137	Mycobacterium tuberculosis	260
P63951	HISX_MYCBO	reviewed	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD Mb1625	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	438
P63950	HISX_MYCTU	reviewed	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD Rv1599 MT1635 MTCY336.05c	Mycobacterium tuberculosis	438
Q7D9K1	HK12_MYCTU	reviewed	Probable sensor histidine kinase HK (EC 2.7.13.3)	MT0630	Mycobacterium tuberculosis	377
O07778	HK1_MYCTU	reviewed	Sensor histidine kinase component HK1 (EC 2.7.13.3)	Rv0600c	Mycobacterium tuberculosis	168
O07777	HK2_MYCTU	reviewed	Sensor histidine kinase component HK2 (EC 2.7.13.3)	Rv0601c	Mycobacterium tuberculosis	156
P14901	HMOX1_MOUSE	reviewed	Heme oxygenase 1 (HO-1) (EC 1.14.99.3) (P32 protein)	Hmox1	Mus musculus (Mouse)	289
B2HGH1	HOA1_MYCMM	reviewed	4-hydroxy-2-oxovalerate aldolase 1 (HOA 1) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase 1) (4-hydroxy-2-oxopentanoate aldolase 1)	MMAR_1506	Mycobacterium marinum (strain ATCC BAA-535 / M)	344
B2HI25	HOA2_MYCMM	reviewed	4-hydroxy-2-oxovalerate aldolase 2 (HOA 2) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase 2) (4-hydroxy-2-oxopentanoate aldolase 2)	MMAR_5021	Mycobacterium marinum (strain ATCC BAA-535 / M)	347
Q7TW97	HOA_MYCBO	reviewed	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	Mb3564c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	346
A1KPL9	HOA_MYCBP	reviewed	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	BCG_3598c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	346
C1AHZ2	HOA_MYCBT	reviewed	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	JTY_3599	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	346
A5U8K8	HOA_MYCTA	reviewed	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	bphI MRA_3573	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	346
P71867	HOA_MYCTU	reviewed	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	Rv3534c MT3638	Mycobacterium tuberculosis	346
P64144	HPPK_MYCBO	reviewed	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	folK Mb3636c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	188
P64143	HPPK_MYCTU	reviewed	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	folK Rv3606c MT3711 MTCY07H7B.16	Mycobacterium tuberculosis	188
P0A5T1	HPRT_MYCBO	reviewed	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)	hpt hprT Mb3648c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	202
P0A5T0	HPRT_MYCTU	reviewed	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)	hpt hprT Rv3624c MT3726 MTCY15C10.28	Mycobacterium tuberculosis	202
P64399	HRCA_MYCBO	reviewed	Heat-inducible transcription repressor HrcA	hrcA Mb2395c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	343
A1KL64	HRCA_MYCBP	reviewed	Heat-inducible transcription repressor HrcA	hrcA BCG_2388c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	343
C1AQT7	HRCA_MYCBT	reviewed	Heat-inducible transcription repressor HrcA	hrcA JTY_2382	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	343
B2HM80	HRCA_MYCMM	reviewed	Heat-inducible transcription repressor HrcA	hrcA MMAR_3684	Mycobacterium marinum (strain ATCC BAA-535 / M)	343
A5U567	HRCA_MYCTA	reviewed	Heat-inducible transcription repressor HrcA	hrcA MRA_2397	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	343
P64398	HRCA_MYCTU	reviewed	Heat-inducible transcription repressor HrcA	hrcA Rv2374c MT2443 MTCY27.06	Mycobacterium tuberculosis	343
O06186	HRP1_MYCTU	reviewed	Hypoxic response protein 1 (HRP1)	hrp1 Rv2626c MT2701	Mycobacterium tuberculosis	143
P96852	HSAA_MYCTU	reviewed	Flavin-dependent monooxygenase, oxygenase subunit HsaA (EC 1.14.14.12) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4-hydroxylase, oxygenase subunit) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase)	hsaA Rv3570c MT3675	Mycobacterium tuberculosis	394
Q0S811	HSAA_RHOSR	reviewed	Flavin-dependent monooxygenase, oxygenase subunit HsaA (EC 1.14.14.12) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4-hydroxylase, oxygenase subunit) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase)	hsaA RHA1_ro04539	Rhodococcus sp. (strain RHA1)	382
P96849	HSAB_MYCTU	reviewed	Flavin-dependent monooxygenase, reductase subunit HsaB (EC 1.5.1.36) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4-hydroxylase, reductase subunit) (Flavin:NADH reductase)	hsaB Rv3567c MT3672	Mycobacterium tuberculosis	187
Q0S808	HSAB_RHOSR	reviewed	Flavin-dependent monooxygenase, reductase subunit HsaB (EC 1.5.1.36) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4-hydroxylase, reductase subunit) (Flavin:NADH reductase)	hsaB RHA1_ro04542	Rhodococcus sp. (strain RHA1)	195
P96850	HSAC_MYCTU	reviewed	Iron-dependent extradiol dioxygenase (EC 1.13.11.-)	hsaC bphC Rv3568c MT3673	Mycobacterium tuberculosis	300
Q9KWQ5	HSAC_RHOSR	reviewed	Iron-dependent extradiol dioxygenase (EC 1.13.11.-)	hsaC bphC5 RHA1_ro04541	Rhodococcus sp. (strain RHA1)	300
P96851	HSAD_MYCTU	reviewed	4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase (EC 3.7.1.17) (2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase) (HOPDA hydrolase) (EC 3.7.1.8) (Meta-cleavage product hydrolase) (MCP hydrolase)	hsaD bphD Rv3569c MT3674	Mycobacterium tuberculosis	291
Q9KWQ6	HSAD_RHOSR	reviewed	4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase (EC 3.7.1.17) (Meta-cleavage product hydrolase) (MCP hydrolase)	hsaD bphD2 RHA1_ro04540	Rhodococcus sp. (strain RHA1)	292
P69166	HSD_MYCBO	reviewed	3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase (EC 1.1.1.53)	fabG3 Mb2025	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	260
P69167	HSD_MYCTU	reviewed	3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase (EC 1.1.1.53)	fabG3 Rv2002 MT2058 MTCY39.16c	Mycobacterium tuberculosis	260
O53478	HTHAR_MYCTU	reviewed	HTH-type transcriptional regulator Rv2034	Rv2034	Mycobacterium tuberculosis	107
P64412	HTPG_MYCBO	reviewed	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Mb2321c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	647
A1KKZ1	HTPG_MYCBP	reviewed	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG BCG_2315c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	647
A5U4Y2	HTPG_MYCTA	reviewed	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG MRA_2316	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	647
P64411	HTPG_MYCTU	reviewed	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Rv2299c MT2356 MTCY339.11	Mycobacterium tuberculosis	647
P65816	HTPX_MYCBO	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX Mb0578	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	286
A1KG40	HTPX_MYCBP	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX BCG_0608	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	286
C1AKP3	HTPX_MYCBT	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX JTY_0578	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	286
B2HRQ7	HTPX_MYCMM	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX MMAR_0912	Mycobacterium marinum (strain ATCC BAA-535 / M)	286
A5TZU3	HTPX_MYCTA	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX MRA_0570	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	286
P65815	HTPX_MYCTU	reviewed	Protease HtpX homolog (EC 3.4.24.-)	htpX Rv0563 MT0589 MTCY25D10.42 MTV039.01	Mycobacterium tuberculosis	286
P42701	I12R1_HUMAN	reviewed	Interleukin-12 receptor subunit beta-1 (IL-12 receptor subunit beta-1) (IL-12R subunit beta-1) (IL-12R-beta-1) (IL-12RB1) (IL-12 receptor beta component) (CD antigen CD212)	IL12RB1 IL12R IL12RB	Homo sapiens (Human)	662
P0A673	IDER_MYCBO	reviewed	Iron-dependent repressor IdeR	ideR dtxR Mb2730	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	230
P0A672	IDER_MYCTU	reviewed	Iron-dependent repressor IdeR	ideR dtxR Rv2711 MT2784 MTCY05A6.32	Mycobacterium tuberculosis	230
P65098	IDH_MYCBO	reviewed	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	icd Mb3371c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	409
P65097	IDH_MYCTU	reviewed	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	icd Rv3339c MT3442 MTV016.39c	Mycobacterium tuberculosis	409
B2HGA4	IDI2_MYCMM	reviewed	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase)	fni MMAR_4812	Mycobacterium marinum (strain ATCC BAA-535 / M)	348
Q7VEU0	IDI_MYCBO	reviewed	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi Mb1774c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	176
A1KJG2	IDI_MYCBP	reviewed	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi BCG_1784c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	176
C1AP18	IDI_MYCBT	reviewed	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi JTY_1759	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	176
A5U3A5	IDI_MYCTA	reviewed	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi MRA_1756	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	203
P72002	IDI_MYCTU	reviewed	Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	idi Rv1745c MT1787 MTCY04C12.29c MTCY28.08c	Mycobacterium tuberculosis	203
P0A5H6	IF1_MYCBO	reviewed	Translation initiation factor IF-1	infA Mb3491c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	73
A1KPE8	IF1_MYCBP	reviewed	Translation initiation factor IF-1	infA BCG_3527c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	73
A5U8D8	IF1_MYCTA	reviewed	Translation initiation factor IF-1	infA MRA_3503	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	73
P0A5H5	IF1_MYCTU	reviewed	Translation initiation factor IF-1	infA Rv3462c MT3568 MCB1222.32c MTCY13E12.15c	Mycobacterium tuberculosis	73
P65132	IF2_MYCBO	reviewed	Translation initiation factor IF-2	infB Mb2864c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	900
A1KMI2	IF2_MYCBP	reviewed	Translation initiation factor IF-2	infB BCG_2859c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	900
C1AFV3	IF2_MYCBT	reviewed	Translation initiation factor IF-2	infB JTY_2854	Mycobacterium bovis (strain BCG / Tokyo 172 / ATCC 35737 / TMC 1019)	900
B2HKS2	IF2_MYCMM	reviewed	Translation initiation factor IF-2	infB MMAR_1894	Mycobacterium marinum (strain ATCC BAA-535 / M)	947
A5U6J1	IF2_MYCTA	reviewed	Translation initiation factor IF-2	infB MRA_2862	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	900
P65131	IF2_MYCTU	reviewed	Translation initiation factor IF-2	infB Rv2839c MT2905 MTCY16B7.03	Mycobacterium tuberculosis	900
P65136	IF3_MYCBO	reviewed	Translation initiation factor IF-3	infC Mb1668	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	201
P65135	IF3_MYCTU	reviewed	Translation initiation factor IF-3	infC Rv1641 MT1679 MTCY06H11.05	Mycobacterium tuberculosis	201
P66898	ILVA_MYCBO	reviewed	L-threonine dehydratase biosynthetic IlvA (EC 4.3.1.19) (Threonine deaminase)	ilvA Mb1585	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	429
P66897	ILVA_MYCTU	reviewed	L-threonine dehydratase biosynthetic IlvA (EC 4.3.1.19) (Threonine deaminase)	ilvA Rv1559 MT1610 MTCY48.06c	Mycobacterium tuberculosis	429
P0A622	ILVB1_MYCTU	reviewed	Acetolactate synthase large subunit IlvB1 (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase large subunit) (AHAS)	ilvB1 Rv3003c MT3083 MTV012.17c	Mycobacterium tuberculosis	618
O06335	ILVB2_MYCTU	reviewed	Putative acetolactate synthase large subunit IlvB2 (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase large subunit) (AHAS)	ilvB2 Rv3470c	Mycobacterium tuberculosis	552
P0A623	ILVB_MYCBO	reviewed	Acetolactate synthase (EC 2.2.1.6) (ALS) (Acetohydroxy-acid synthase)	ilvB Mb3028c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	618
P65150	ILVC_MYCBO	reviewed	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC Mb3026c	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	333
A1KMZ6	ILVC_MYCBP	reviewed	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC BCG_3023c	Mycobacterium bovis (strain BCG / Pasteur 1173P2)	333
A5U713	ILVC_MYCTA	reviewed	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC MRA_3031	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	333
P65149	ILVC_MYCTU	reviewed	Ketol-acid reductoisomerase (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC Rv3001c MT3081 MTV012.15c	Mycobacterium tuberculosis	333
