Entry	Entry name	Status	Protein names	Gene names	Organism	Length
K4HI51	K4HI51_BARQI	unreviewed	Dihydroorotase	RM11_0418	Bartonella quintana RM-11	405
K4HI61	K4HI61_BARQI	unreviewed	Sec-independent protein translocase protein TatA	tatA RM11_0458	Bartonella quintana RM-11	103
K4HI71	K4HI71_BARQI	unreviewed	Antigen (Virulence determinant) (Lipoptrotein)	RM11_0463	Bartonella quintana RM-11	390
K4HI99	K4HI99_BARQI	unreviewed	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III)	fabH RM11_0527	Bartonella quintana RM-11	324
K4HIA3	K4HIA3_BARQI	unreviewed	NADH-quinone oxidoreductase subunit A (EC 1.6.99.5) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	nuoA RM11_0540	Bartonella quintana RM-11	121
K4HIB2	K4HIB2_BARQI	unreviewed	Penicillin-binding protein 1a	RM11_0565	Bartonella quintana RM-11	820
K4HIC3	K4HIC3_BARQI	unreviewed	Uncharacterized protein	RM11_0596	Bartonella quintana RM-11	70
K4HID5	K4HID5_BARQI	unreviewed	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB RM11_0627	Bartonella quintana RM-11	245
K4HIF2	K4HIF2_BARQI	unreviewed	Uncharacterized protein	RM11_0687	Bartonella quintana RM-11	87
K4HIF3	K4HIF3_BARQI	unreviewed	Uncharacterized protein	RM11_0692	Bartonella quintana RM-11	111
K4HL41	K4HL41_BARQI	unreviewed	Uncharacterized protein	RM11_0886	Bartonella quintana RM-11	698
K4HL42	K4HL42_BARQI	unreviewed	Uncharacterized protein	RM11_0891	Bartonella quintana RM-11	91
K4HL54	K4HL54_BARQI	unreviewed	Ferric anguibactin-binding protein	RM11_0960	Bartonella quintana RM-11	311
K4HL57	K4HL57_BARQI	unreviewed	VirB4 protein	RM11_0976	Bartonella quintana RM-11	749
K4HL59	K4HL59_BARQI	unreviewed	Conjugal transfer coupling protein TraG	RM11_0986	Bartonella quintana RM-11	639
K4HIG5	K4HIG5_BARQI	unreviewed	Fructose-1,6-bisphosphatase	RM11_0734	Bartonella quintana RM-11	328
K4HIJ5	K4HIJ5_BARQI	unreviewed	Uncharacterized protein	RM11_0803	Bartonella quintana RM-11	90
K4HIK3	K4HIK3_BARQI	unreviewed	Alpha-ketoglutarate permease	RM11_0824	Bartonella quintana RM-11	78
K4HIL5	K4HIL5_BARQI	unreviewed	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH RM11_0849	Bartonella quintana RM-11	332
K4HIL7	K4HIL7_BARQI	unreviewed	Uncharacterized protein	RM11_0854	Bartonella quintana RM-11	180
K4HIM4	K4HIM4_BARQI	unreviewed	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	carA RM11_0870	Bartonella quintana RM-11	398
K4HIM6	K4HIM6_BARQI	unreviewed	LysR family transcriptional regulator	RM11_0875	Bartonella quintana RM-11	301
K4HIN1	K4HIN1_BARQI	unreviewed	Uncharacterized protein	RM11_0885	Bartonella quintana RM-11	934
K4HIN5	K4HIN5_BARQI	unreviewed	Uncharacterized protein	RM11_0895	Bartonella quintana RM-11	198
K4HIR4	K4HIR4_BARQI	unreviewed	Uncharacterized protein	RM11_0970	Bartonella quintana RM-11	109
K4HIR7	K4HIR7_BARQI	unreviewed	VirB3 protein	RM11_0975	Bartonella quintana RM-11	103
K4HIT1	K4HIT1_BARQI	unreviewed	Uncharacterized protein	RM11_0995	Bartonella quintana RM-11	163
K4HIU7	K4HIU7_BARQI	unreviewed	Uncharacterized protein	RM11_1036	Bartonella quintana RM-11	105
K4HIU9	K4HIU9_BARQI	unreviewed	Uncharacterized protein	RM11_1041	Bartonella quintana RM-11	72
K4HIV6	K4HIV6_BARQI	unreviewed	Intracellular effector	RM11_1062	Bartonella quintana RM-11	324
K4HIW4	K4HIW4_BARQI	unreviewed	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	ruvA RM11_1088	Bartonella quintana RM-11	205
K4HIW7	K4HIW7_BARQI	unreviewed	ABC transporter, ATP-binding protein	RM11_1098	Bartonella quintana RM-11	596
K4HIX9	K4HIX9_BARQI	unreviewed	Uncharacterized protein	RM11_1133	Bartonella quintana RM-11	229
K4HIZ0	K4HIZ0_BARQI	unreviewed	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD RM11_1173	Bartonella quintana RM-11	232
K4HIZ4	K4HIZ4_BARQI	unreviewed	30S ribosomal protein S16	rpsP RM11_1188	Bartonella quintana RM-11	117
K4HIZ6	K4HIZ6_BARQI	unreviewed	Uncharacterized protein	RM11_1198	Bartonella quintana RM-11	142
K4HJ07	K4HJ07_BARQI	unreviewed	Putative monovalent cation/H+ antiporter subunit D	RM11_1229	Bartonella quintana RM-11	540
K4HL62	K4HL62_BARQI	unreviewed	Uncharacterized protein	RM11_1001	Bartonella quintana RM-11	162
K4HL70	K4HL70_BARQI	unreviewed	Uncharacterized protein	RM11_1047	Bartonella quintana RM-11	257
K4HL71	K4HL71_BARQI	unreviewed	Uncharacterized protein	RM11_1053	Bartonella quintana RM-11	103
K4HL75	K4HL75_BARQI	unreviewed	Uncharacterized protein	RM11_1074	Bartonella quintana RM-11	108
K4HL78	K4HL78_BARQI	unreviewed	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	ruvC RM11_1089	Bartonella quintana RM-11	178
K4HL84	K4HL84_BARQI	unreviewed	Geranyltranstransferase (Farnesyl-diphosphate synthase)	RM11_1119	Bartonella quintana RM-11	309
K4HL86	K4HL86_BARQI	unreviewed	Primosome assembly protein PriA	RM11_1129	Bartonella quintana RM-11	740
K4HL97	K4HL97_BARQI	unreviewed	Uncharacterized protein	RM11_1184	Bartonella quintana RM-11	569
K4HL98	K4HL98_BARQI	unreviewed	Chorismate mutase	RM11_1189	Bartonella quintana RM-11	89
K4HLA3	K4HLA3_BARQI	unreviewed	Phosphomethylpyrimidine kinase	RM11_1215	Bartonella quintana RM-11	287
K4HH78	K4HH78_BARQI	unreviewed	DNA polymerase I	RM11_0006	Bartonella quintana RM-11	968
K4HH79	K4HH79_BARQI	unreviewed	Uncharacterized protein	RM11_0011	Bartonella quintana RM-11	282
K4HH81	K4HH81_BARQI	unreviewed	ABC transporter/ATP-binding protein	RM11_0016	Bartonella quintana RM-11	264
K4HH85	K4HH85_BARQI	unreviewed	Sensor histidine kinase protein	RM11_0026	Bartonella quintana RM-11	814
K4HHA0	K4HHA0_BARQI	unreviewed	Endonuclease III	RM11_0071	Bartonella quintana RM-11	246
K4HHA9	K4HHA9_BARQI	unreviewed	Thiol 3A-disulfide interchange protein	RM11_0098	Bartonella quintana RM-11	214
K4HHB3	K4HHB3_BARQI	unreviewed	Cytochrome o ubiquinol oxidase subunit II	RM11_0108	Bartonella quintana RM-11	323
K4HHE7	K4HHE7_BARQI	unreviewed	Uncharacterized protein	RM11_0206	Bartonella quintana RM-11	69
K4HHH2	K4HHH2_BARQI	unreviewed	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	RM11_0279	Bartonella quintana RM-11	227
K4HHH5	K4HHH5_BARQI	unreviewed	Uncharacterized protein	RM11_0289	Bartonella quintana RM-11	590
K4HHI5	K4HHI5_BARQI	unreviewed	Uncharacterized protein	RM11_0319	Bartonella quintana RM-11	263
K4HHI6	K4HHI6_BARQI	unreviewed	Sensor histidine kinase	RM11_0324	Bartonella quintana RM-11	431
K4HHJ0	K4HHJ0_BARQI	unreviewed	TldD protein	RM11_0344	Bartonella quintana RM-11	361
K4HHJ9	K4HHJ9_BARQI	unreviewed	Thiamine-phosphate pyrophosphorylase	RM11_0391	Bartonella quintana RM-11	201
K4HHM6	K4HHM6_BARQI	unreviewed	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase)	thrS RM11_0530	Bartonella quintana RM-11	674
K4HHN3	K4HHN3_BARQI	unreviewed	Ribonuclease E	RM11_0563	Bartonella quintana RM-11	876
K4HHR8	K4HHR8_BARQI	unreviewed	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-)	lpxD RM11_0657	Bartonella quintana RM-11	336
K4HHS0	K4HHS0_BARQI	unreviewed	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase)	pyrH RM11_0662	Bartonella quintana RM-11	239
K4HHS4	K4HHS4_BARQI	unreviewed	L-serine dehydratase	RM11_0672	Bartonella quintana RM-11	465
K4HHT8	K4HHT8_BARQI	unreviewed	Uncharacterized protein	RM11_0707	Bartonella quintana RM-11	182
K4HHU2	K4HHU2_BARQI	unreviewed	Ribonuclease D (RNase D) (EC 3.1.13.5)	rnd RM11_0717	Bartonella quintana RM-11	419
K4HHX4	K4HHX4_BARQI	unreviewed	Uncharacterized protein	RM11_0800	Bartonella quintana RM-11	73
K4HHZ2	K4HHZ2_BARQI	unreviewed	Penicillin-binding protein	RM11_0847	Bartonella quintana RM-11	581
K4HHZ8	K4HHZ8_BARQI	unreviewed	Uncharacterized protein	RM11_0863	Bartonella quintana RM-11	74
K4HI04	K4HI04_BARQI	unreviewed	Lipopolysaccharide core biosynthesis mannosyltransferase lpcC	RM11_0878	Bartonella quintana RM-11	352
K4HI13	K4HI13_BARQI	unreviewed	ABC transporter, periplasmic oligopeptide-binding protein	RM11_0904	Bartonella quintana RM-11	557
K4HI27	K4HI27_BARQI	unreviewed	Glycine dehydrogenase [decarboxylating] (EC 1.4.4.2) (Glycine cleavage system P-protein) (Glycine decarboxylase)	gcvP RM11_0947	Bartonella quintana RM-11	934
K4HI29	K4HI29_BARQI	unreviewed	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd RM11_0952	Bartonella quintana RM-11	343
K4HI43	K4HI43_BARQI	unreviewed	Putative cell filamentation protein	RM11_0988	Bartonella quintana RM-11	533
K4HI45	K4HI45_BARQI	unreviewed	Virulence factor mviN-like protein	RM11_0993	Bartonella quintana RM-11	523
K4HI69	K4HI69_BARQI	unreviewed	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase)	murA RM11_1050	Bartonella quintana RM-11	431
K4HI96	K4HI96_BARQI	unreviewed	Uncharacterized protein	RM11_1131	Bartonella quintana RM-11	188
K4HIA7	K4HIA7_BARQI	unreviewed	TrwL8 protein	RM11_1156	Bartonella quintana RM-11	109
K4HIB3	K4HIB3_BARQI	unreviewed	Succinate dehydrogenase cytochrome b560 subunit	RM11_1171	Bartonella quintana RM-11	128
K4HIC1	K4HIC1_BARQI	unreviewed	Uncharacterized protein	RM11_1191	Bartonella quintana RM-11	1562
K4HID2	K4HID2_BARQI	unreviewed	Penicillin-binding protein	RM11_1217	Bartonella quintana RM-11	356
K4HIE0	K4HIE0_BARQI	unreviewed	2-oxoglutarate dehydrogenase E1 component	RM11_1237	Bartonella quintana RM-11	944
K4HIE5	K4HIE5_BARQI	unreviewed	Hydroxyacylglutathione hydrolase	RM11_1247	Bartonella quintana RM-11	165
K4HII0	K4HII0_BARQI	unreviewed	Competence protein comM	RM11_0037	Bartonella quintana RM-11	405
K4HII9	K4HII9_BARQI	unreviewed	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase)	dapD RM11_0062	Bartonella quintana RM-11	282
K4HIK4	K4HIK4_BARQI	unreviewed	Chromosomal replication initiator protein DnaA	dnaA RM11_0104	Bartonella quintana RM-11	494
K4HIN9	K4HIN9_BARQI	unreviewed	Recombination protein RecR	recR RM11_0207	Bartonella quintana RM-11	201
K4HIP3	K4HIP3_BARQI	unreviewed	Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (Glutathione synthase)	gshB RM11_0217	Bartonella quintana RM-11	312
K4HIQ4	K4HIQ4_BARQI	unreviewed	L-lactate dehydrogenase [cytochrome] (EC 1.-.-.-) (EC 1.1.2.3)	lldD RM11_0247	Bartonella quintana RM-11	383
K4HIR5	K4HIR5_BARQI	unreviewed	Glutamate-cysteine ligase	RM11_0280	Bartonella quintana RM-11	457
K4HIS9	K4HIS9_BARQI	unreviewed	Oxidoreductase	RM11_0330	Bartonella quintana RM-11	469
K4HIT5	K4HIT5_BARQI	unreviewed	Uncharacterized protein	RM11_0355	Bartonella quintana RM-11	121
K4HIT7	K4HIT7_BARQI	unreviewed	Uncharacterized protein	RM11_0360	Bartonella quintana RM-11	218
K4HIW8	K4HIW8_BARQI	unreviewed	Colicin v production protein	RM11_0427	Bartonella quintana RM-11	70
K4HIX0	K4HIX0_BARQI	unreviewed	Uncharacterized protein	RM11_0432	Bartonella quintana RM-11	317
K4HIY2	K4HIY2_BARQI	unreviewed	Uncharacterized protein	RM11_0457	Bartonella quintana RM-11	105
K4HJG2	K4HJG2_BARQI	unreviewed	Amino acid permease	RM11_0634	Bartonella quintana RM-11	464
K4HJG6	K4HJG6_BARQI	unreviewed	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase)	lysS RM11_0020	Bartonella quintana RM-11	553
K4HJG8	K4HJG8_BARQI	unreviewed	Folylpolyglutamate synthase	RM11_0030	Bartonella quintana RM-11	439
K4HJH4	K4HJH4_BARQI	unreviewed	Uncharacterized protein	RM11_0060	Bartonella quintana RM-11	308
K4HJH8	K4HJH8_BARQI	unreviewed	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 2.4.2.11)	pncB RM11_0080	Bartonella quintana RM-11	434
K4HJI6	K4HJI6_BARQI	unreviewed	Acriflavin resistance protein d	RM11_0123	Bartonella quintana RM-11	1041
K4HJJ2	K4HJJ2_BARQI	unreviewed	Polysialic acid capsule expression protein	RM11_0155	Bartonella quintana RM-11	324
K4HJJ3	K4HJJ3_BARQI	unreviewed	SUN protein (Fmu protein)	RM11_0160	Bartonella quintana RM-11	428
K4HJK1	K4HJK1_BARQI	unreviewed	Hemolysin	RM11_0200	Bartonella quintana RM-11	339
K4HJK4	K4HJK4_BARQI	unreviewed	ABC transporter, ATP-binding protein	RM11_0215	Bartonella quintana RM-11	94
K4HJM2	K4HJM2_BARQI	unreviewed	Uncharacterized protein	RM11_0308	Bartonella quintana RM-11	99
K4HJM5	K4HJM5_BARQI	unreviewed	Uncharacterized protein	RM11_0323	Bartonella quintana RM-11	167
K4HJM6	K4HJM6_BARQI	unreviewed	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB RM11_0328	Bartonella quintana RM-11	223
K4HJM8	K4HJM8_BARQI	unreviewed	GTP cyclohydrolase II	RM11_0338	Bartonella quintana RM-11	369
K4HJN8	K4HJN8_BARQI	unreviewed	Phosphomethylpyrimidine kinase	RM11_0390	Bartonella quintana RM-11	248
K4HJN9	K4HJN9_BARQI	unreviewed	Hemin importer ATP-binding subunit	RM11_0395	Bartonella quintana RM-11	264
K4HJQ0	K4HJQ0_BARQI	unreviewed	Uncharacterized protein	RM11_0440	Bartonella quintana RM-11	318
K4HJQ3	K4HJQ3_BARQI	unreviewed	Uncharacterized protein	RM11_0455	Bartonella quintana RM-11	280
K4HHS1	K4HHS1_BARQI	unreviewed	Uncharacterized protein	RM11_0068	Bartonella quintana RM-11	201
K4HHS6	K4HHS6_BARQI	unreviewed	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase)	cmk RM11_0083	Bartonella quintana RM-11	215
K4HHS8	K4HHS8_BARQI	unreviewed	Protein-export protein SecB	secB RM11_0089	Bartonella quintana RM-11	158
K4HHT9	K4HHT9_BARQI	unreviewed	Uncharacterized protein	RM11_0120	Bartonella quintana RM-11	71
K4HHU7	K4HHU7_BARQI	unreviewed	RNA pyrophosphohydrolase (EC 3.6.1.-) ((Di)nucleoside polyphosphate hydrolase)	rppH nudH RM11_0143	Bartonella quintana RM-11	173
K4HHW5	K4HHW5_BARQI	unreviewed	30S ribosomal protein S15	rpsO RM11_0188	Bartonella quintana RM-11	89
K4HHX9	K4HHX9_BARQI	unreviewed	Uncharacterized protein	RM11_0223	Bartonella quintana RM-11	290
K4HIY5	K4HIY5_BARQI	unreviewed	Protein-L-isoaspartate O-methyltransferase	RM11_0462	Bartonella quintana RM-11	219
K4HJ02	K4HJ02_BARQI	unreviewed	Bifunctional enzyme IspD/IspF	ispDF RM11_0482	Bartonella quintana RM-11	359
K4HJ20	K4HJ20_BARQI	unreviewed	NADH dehydrogenase subunit E	RM11_0544	Bartonella quintana RM-11	216
K4HJ36	K4HJ36_BARQI	unreviewed	Uncharacterized protein	RM11_0626	Bartonella quintana RM-11	283
K4HJ55	K4HJ55_BARQI	unreviewed	Uncharacterized protein	RM11_0728	Bartonella quintana RM-11	107
K4HJ59	K4HJ59_BARQI	unreviewed	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA RM11_0749	Bartonella quintana RM-11	963
K4HJ66	K4HJ66_BARQI	unreviewed	30S ribosomal protein S10	rpsJ RM11_0784	Bartonella quintana RM-11	121
K4HJ70	K4HJ70_BARQI	unreviewed	Potassium-efflux system protein	RM11_0807	Bartonella quintana RM-11	584
K4HJ74	K4HJ74_BARQI	unreviewed	Sco1/2 family protein	RM11_0828	Bartonella quintana RM-11	193
K4HJ79	K4HJ79_BARQI	unreviewed	Putative ABC transporter ATP-binding protein	RM11_0853	Bartonella quintana RM-11	549
K4HJ98	K4HJ98_BARQI	unreviewed	Uncharacterized protein	RM11_0958	Bartonella quintana RM-11	1021
K4HJA6	K4HJA6_BARQI	unreviewed	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2)	fumC RM11_0999	Bartonella quintana RM-11	462
K4HJB6	K4HJB6_BARQI	unreviewed	Phage related protein	RM11_1056	Bartonella quintana RM-11	850
K4HJC0	K4HJC0_BARQI	unreviewed	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-)	ftsH RM11_1077	Bartonella quintana RM-11	664
K4HJC5	K4HJC5_BARQI	unreviewed	Glyceraldehyde-3-phosphate dehydrogenase	RM11_1102	Bartonella quintana RM-11	340
K4HJC7	K4HJC7_BARQI	unreviewed	Uncharacterized protein	RM11_1112	Bartonella quintana RM-11	211
K4HJC9	K4HJC9_BARQI	unreviewed	Transport protein transmembrane	RM11_1122	Bartonella quintana RM-11	334
K4HJD1	K4HJD1_BARQI	unreviewed	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase)	leuS RM11_1132	Bartonella quintana RM-11	880
K4HJD6	K4HJD6_BARQI	unreviewed	TrwK protein	RM11_1157	Bartonella quintana RM-11	823
K4HJD8	K4HJD8_BARQI	unreviewed	Uncharacterized protein	RM11_1167	Bartonella quintana RM-11	78
K4HJF0	K4HJF0_BARQI	unreviewed	Putative monovalent cation/H+ antiporter subunit E	RM11_1228	Bartonella quintana RM-11	161
K4HJF3	K4HJF3_BARQI	unreviewed	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7)	dapF RM11_1243	Bartonella quintana RM-11	276
K4HJR8	K4HJR8_BARQI	unreviewed	Uncharacterized protein	RM11_0524	Bartonella quintana RM-11	147
K4HJS6	K4HJS6_BARQI	unreviewed	Bacterioferritin comigratory protein	RM11_0567	Bartonella quintana RM-11	178
K4HJT2	K4HJT2_BARQI	unreviewed	Uncharacterized protein	RM11_0588	Bartonella quintana RM-11	68
K4HJT4	K4HJT4_BARQI	unreviewed	Sugar fermentation stimulation protein homolog	sfsA RM11_0593	Bartonella quintana RM-11	234
K4HJU4	K4HJU4_BARQI	unreviewed	Uncharacterized protein	RM11_0624	Bartonella quintana RM-11	69
K4HJU7	K4HJU7_BARQI	unreviewed	Uncharacterized protein	RM11_0635	Bartonella quintana RM-11	108
K4HJU8	K4HJU8_BARQI	unreviewed	NAD synthetase	RM11_0641	Bartonella quintana RM-11	558
K4HJV7	K4HJV7_BARQI	unreviewed	Uncharacterized protein	RM11_0666	Bartonella quintana RM-11	153
K4HJW3	K4HJW3_BARQI	unreviewed	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB RM11_0689	Bartonella quintana RM-11	501
K4HJW8	K4HJW8_BARQI	unreviewed	Adenylosuccinate lyase	RM11_0706	Bartonella quintana RM-11	434
K4HJX3	K4HJX3_BARQI	unreviewed	Salicylate hydroxylase	RM11_0721	Bartonella quintana RM-11	411
K4HJX6	K4HJX6_BARQI	unreviewed	Uncharacterized protein	RM11_0731	Bartonella quintana RM-11	755
K4HJZ8	K4HJZ8_BARQI	unreviewed	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	RM11_0797	Bartonella quintana RM-11	224
K4HK14	K4HK14_BARQI	unreviewed	Outer membrane protein	RM11_0862	Bartonella quintana RM-11	186
K4HK27	K4HK27_BARQI	unreviewed	Uncharacterized protein	RM11_0892	Bartonella quintana RM-11	141
K4HK43	K4HK43_BARQI	unreviewed	Acetyltransferase	RM11_0941	Bartonella quintana RM-11	200
K4HK49	K4HK49_BARQI	unreviewed	Uncharacterized protein	RM11_0956	Bartonella quintana RM-11	131
K4HK56	K4HK56_BARQI	unreviewed	Uncharacterized protein	RM11_0972	Bartonella quintana RM-11	281
K4HK76	K4HK76_BARQI	unreviewed	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase)	hisS RM11_1002	Bartonella quintana RM-11	498
K4HK80	K4HK80_BARQI	unreviewed	Uncharacterized protein	RM11_1018	Bartonella quintana RM-11	263
K4HK87	K4HK87_BARQI	unreviewed	Uncharacterized protein	RM11_1038	Bartonella quintana RM-11	89
K4HK94	K4HK94_BARQI	unreviewed	Uncharacterized protein	RM11_1059	Bartonella quintana RM-11	182
K4HKA1	K4HKA1_BARQI	unreviewed	Uncharacterized protein	RM11_1080	Bartonella quintana RM-11	229
K4HKA8	K4HKA8_BARQI	unreviewed	Fructose-bisphosphate aldolase (EC 4.1.2.13)	RM11_1100	Bartonella quintana RM-11	366
K4HKB9	K4HKB9_BARQI	unreviewed	Probable transaldolase (EC 2.2.1.2)	tal RM11_1130	Bartonella quintana RM-11	217
K4HKC5	K4HKC5_BARQI	unreviewed	Trans-acting regulatory protein hvrA	RM11_1145	Bartonella quintana RM-11	89
K4HKD3	K4HKD3_BARQI	unreviewed	Succinate dehydrogenase hydrophobic membrane anchor protein	RM11_1170	Bartonella quintana RM-11	128
K4HKG0	K4HKG0_BARQI	unreviewed	Probable intracellular septation protein A	RM11_1246	Bartonella quintana RM-11	229
K4HKG2	K4HKG2_BARQI	unreviewed	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA RM11_1251	Bartonella quintana RM-11	625
K4HKJ2	K4HKJ2_BARQI	unreviewed	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II)	lspA RM11_0009	Bartonella quintana RM-11	167
K4HKJ6	K4HKJ6_BARQI	unreviewed	NADH-ubiquinone oxidoreductase	RM11_0029	Bartonella quintana RM-11	332
K4HKJ8	K4HKJ8_BARQI	unreviewed	Uncharacterized protein	RM11_0039	Bartonella quintana RM-11	1548
K4HKK5	K4HKK5_BARQI	unreviewed	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit)	pheS RM11_0074	Bartonella quintana RM-11	361
K4HKK9	K4HKK9_BARQI	unreviewed	Acetylornithine aminotransferase (ACOAT) (EC 2.6.1.11)	argD RM11_0096	Bartonella quintana RM-11	404
K4HKL5	K4HKL5_BARQI	unreviewed	Multiphosphoryl transfer protein (Mtp)	RM11_0128	Bartonella quintana RM-11	837
K4HKM1	K4HKM1_BARQI	unreviewed	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	guaB RM11_0159	Bartonella quintana RM-11	499
K4HKN0	K4HKN0_BARQI	unreviewed	Peptide N-acetyltransferase	RM11_0204	Bartonella quintana RM-11	163
K4HKP2	K4HKP2_BARQI	unreviewed	Uncharacterized protein	RM11_0266	Bartonella quintana RM-11	455
K4HKQ4	K4HKQ4_BARQI	unreviewed	Protease sohB	RM11_0302	Bartonella quintana RM-11	249
K4HKR3	K4HKR3_BARQI	unreviewed	Uncharacterized protein	RM11_0327	Bartonella quintana RM-11	225
K4HKR4	K4HKR4_BARQI	unreviewed	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD RM11_0332	Bartonella quintana RM-11	424
K4HKU0	K4HKU0_BARQI	unreviewed	DNA repair protein radA	RM11_0429	Bartonella quintana RM-11	464
K4HKU5	K4HKU5_BARQI	unreviewed	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC RM11_0454	Bartonella quintana RM-11	678
K4HKU7	K4HKU7_BARQI	unreviewed	Uncharacterized protein	RM11_0464	Bartonella quintana RM-11	125
K4HKV1	K4HKV1_BARQI	unreviewed	Nitrogen regulation protein	RM11_0484	Bartonella quintana RM-11	754
K4HKW1	K4HKW1_BARQI	unreviewed	NADH-quinone oxidoreductase subunit B (EC 1.6.99.5) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	nuoB RM11_0541	Bartonella quintana RM-11	193
K4HKW9	K4HKW9_BARQI	unreviewed	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase)	metG RM11_0581	Bartonella quintana RM-11	519
K4HKX0	K4HKX0_BARQI	unreviewed	LexA repressor (EC 3.4.21.88)	RM11_0587	Bartonella quintana RM-11	220
K4HKX1	K4HKX1_BARQI	unreviewed	RNA methyltransferase	RM11_0592	Bartonella quintana RM-11	278
K4HKX8	K4HKX8_BARQI	unreviewed	DNA topoisomerase IV subunit B	RM11_0628	Bartonella quintana RM-11	685
K4HKY0	K4HKY0_BARQI	unreviewed	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	gltX RM11_0640	Bartonella quintana RM-11	459
K4HKY4	K4HKY4_BARQI	unreviewed	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	RM11_0660	Bartonella quintana RM-11	275
K4HKY5	K4HKY5_BARQI	unreviewed	Uncharacterized protein	RM11_0665	Bartonella quintana RM-11	257
K4HKY6	K4HKY6_BARQI	unreviewed	Penicillin-binding protein	RM11_0670	Bartonella quintana RM-11	442
K4HKZ3	K4HKZ3_BARQI	unreviewed	Phosphoribosylformylglycinamidine synthase 1 (EC 6.3.5.3) (Phosphoribosylformylglycinamidine synthase I)	purQ RM11_0710	Bartonella quintana RM-11	223
K4HL00	K4HL00_BARQI	unreviewed	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase)	coaD RM11_0746	Bartonella quintana RM-11	172
K4HL10	K4HL10_BARQI	unreviewed	50S ribosomal protein L23	RM11_0781	Bartonella quintana RM-11	77
K4HL17	K4HL17_BARQI	unreviewed	Uncharacterized protein	RM11_0804	Bartonella quintana RM-11	791
K4HL21	K4HL21_BARQI	unreviewed	Uncharacterized protein	RM11_0815	Bartonella quintana RM-11	373
